TITLE = "PROPAN_90_T0"
 VARIABLES="X","Y","Z","S/C","R","POT","CP","CPN","VX","VY","VZ"
ZONE T = "Blade   1 T=0", I=  80 J=  40 F=POINT
   0.2766566925993824E+00   0.1452094558067836E+00   0.1444332803637716E+00   0.9963186382664478E+00   0.2048090782468934E+00   0.2101020392417586E-01   0.5420006427214346E+00   0.6634076553309461E+00   0.1634457693626363E+00  -0.1328179511412992E+00   0.1115551018071315E+00
   0.2727045943279002E+00   0.1481242916767682E+00   0.1414335871918461E+00   0.9877506511965126E+00   0.2048029916058304E+00   0.2156054849692159E-01   0.4440925470604594E+00   0.5435574230413368E+00   0.1799162160709540E+00  -0.1423293788193901E+00   0.1277225342704279E+00
   0.2676581037104387E+00   0.1517593789489364E+00   0.1375145668140790E+00   0.9768065402904511E+00   0.2047954227638662E+00   0.2205885022097580E-01   0.3403763544758842E+00   0.4166011572055468E+00   0.1963239186805707E+00  -0.1491911740942126E+00   0.1449127810332327E+00
   0.2615256025058074E+00   0.1560106946050228E+00   0.1326585779491507E+00   0.9635396856163454E+00   0.2047868041027854E+00   0.2250709085620164E-01   0.2635019009459784E+00   0.3225020498787491E+00   0.2087774498045748E+00  -0.1505051462374791E+00   0.1584035412270330E+00
   0.2543002134756127E+00   0.1607369073947830E+00   0.1268763781817098E+00   0.9480147344767312E+00   0.2047778521699729E+00   0.2288685171091583E-01   0.1988827940374919E+00   0.2434070197440511E+00   0.2206711824472513E+00  -0.1482737412356009E+00   0.1692955021246866E+00
   0.2459830226381219E+00   0.1657898692641613E+00   0.1201825551262447E+00   0.9303073969446963E+00   0.2047684724446138E+00   0.2319748351464740E-01   0.1472053869136628E+00   0.1801549234851778E+00   0.2307049452379719E+00  -0.1435015117667644E+00   0.1786877733211723E+00
   0.2365988751825891E+00   0.1710336749384114E+00   0.1125772677757253E+00   0.9105039852499043E+00   0.2047587829197701E+00   0.2343715269062322E-01   0.1035765061609841E+00   0.1267563694643647E+00   0.2394270722581437E+00  -0.1369376667710044E+00   0.1872857843883278E+00
   0.2261739673163505E+00   0.1763232793376417E+00   0.1040788009338517E+00   0.8887009283558139E+00   0.2047493483267001E+00   0.2360005475346242E-01   0.6586410567584437E-01   0.8060162569568365E-01   0.2476932766635341E+00  -0.1285139336909901E+00   0.1948281597061071E+00
   0.2147347354013497E+00   0.1815080610323355E+00   0.9472818466975405E-01   0.8650044214539495E+00   0.2047403360125822E+00   0.2369033951738248E-01   0.3533935969905981E-01   0.4324548302765974E-01   0.2551455167581774E+00  -0.1183133658121070E+00   0.2012704478101660E+00
   0.2023229456980375E+00   0.1864489429903521E+00   0.8456851319316451E-01   0.8395299411653608E+00   0.2047316335252616E+00   0.2371701947281207E-01   0.1082156880488190E-01   0.1324219013182413E-01   0.2615396190678305E+00  -0.1067966043623155E+00   0.2069661786200235E+00
