TITLE = "PROPAN_50_T0"
VARIABLES="S/C","r/R","POT","CP","CPN"
ZONE T="BLADE r/R= 0.250", I=  80 F=POINT
   0.9963132581371299E+00   0.2500000000000000E+00   0.1262055963652186E-01   0.5684126013027256E+00   0.4926817554438428E+00
   0.9877442235044607E+00   0.2500000000000000E+00   0.1328844453167023E-01   0.5100761108657262E+00   0.4420452647669778E+00
   0.9767987620090234E+00   0.2500000000000000E+00   0.1400664173284365E-01   0.4467619882780658E+00   0.3870935599586373E+00
   0.9635302876859899E+00   0.2500000000000000E+00   0.1476526158245486E-01   0.3985783512966133E+00   0.3452853540195945E+00
   0.9480035347316940E+00   0.2500000000000000E+00   0.1554216157805179E-01   0.3592919845837316E+00   0.3111973456416795E+00
   0.9302942185378316E+00   0.2500000000000000E+00   0.1632884873814144E-01   0.3285501942327486E+00   0.2845255945907910E+00
   0.9104886827728487E+00   0.2500000000000000E+00   0.1712273910028816E-01   0.3034698382750917E+00   0.2627688006514993E+00
   0.8886834556995484E+00   0.2500000000000000E+00   0.1791653372087841E-01   0.2832263825102296E+00   0.2452159472560530E+00
   0.8649848029227440E+00   0.2500000000000000E+00   0.1870973395432005E-01   0.2685199123407046E+00   0.2324776548002982E+00
   0.8395082451264738E+00   0.2500000000000000E+00   0.1950711088988711E-01   0.2584865781806018E+00   0.2237955872748516E+00
   0.8123779835817670E+00   0.2500000000000000E+00   0.2031412085747606E-01   0.2516287616831316E+00   0.2178725378799701E+00
   0.7837264057113552E+00   0.2500000000000000E+00   0.2113338845644164E-01   0.2397945692854218E+00   0.2076275070603793E+00
   0.7536927781336764E+00   0.2500000000000000E+00   0.2192554734834717E-01   0.2244865901571030E+00   0.1943680817612459E+00
   0.7224232971371172E+00   0.2500000000000000E+00   0.2267207164525554E-01   0.2093374991394688E+00   0.1812484589049041E+00
   0.6900701862426599E+00   0.2500000000000000E+00   0.2336530027855091E-01   0.1956035174195189E+00   0.1693589327568071E+00
   0.6567909920661618E+00   0.2500000000000000E+00   0.2400062011703430E-01   0.1819172484000622E+00   0.1575134624304398E+00
   0.6227476380677438E+00   0.2500000000000000E+00   0.2456674711544844E-01   0.1694969196057415E+00   0.1467698804652149E+00
   0.5881059626103556E+00   0.2500000000000000E+00   0.2506240109305242E-01   0.1589405008954211E+00   0.1376460625635830E+00
   0.5530346866285583E+00   0.2500000000000000E+00   0.2548736362843004E-01   0.1498451759064113E+00   0.1297920779141916E+00
   0.5177046411461946E+00   0.2500000000000000E+00   0.2583976245576235E-01   0.1419607325247095E+00   0.1229904499555786E+00
   0.4822879500126500E+00   0.2500000000000000E+00   0.2611870343536058E-01   0.1347396149300477E+00   0.1167673091033407E+00
   0.4469570878416186E+00   0.2500000000000000E+00   0.2631997541186481E-01   0.1299817903600305E+00   0.1126802277342347E+00
   0.4118842834131183E+00   0.2500000000000000E+00   0.2645031557760502E-01   0.1312739589708543E+00   0.1138394150761965E+00
   0.3772408744532979E+00   0.2500000000000000E+00   0.2653727283923586E-01   0.1325384734974701E+00   0.1149758624905655E+00
   0.3431953435098329E+00   0.2500000000000000E+00   0.2657710973129893E-01   0.1345034539437711E+00   0.1167174189828395E+00
   0.3099136713239791E+00   0.2500000000000000E+00   0.2657251164322502E-01   0.1377366121557944E+00   0.1195583242379998E+00
   0.2775580817113529E+00   0.2500000000000000E+00   0.2652937779323135E-01   0.1426375930032893E+00   0.1238426577311188E+00
   0.2462862702820428E+00   0.2500000000000000E+00   0.2645449320071444E-01   0.1492532117288922E+00   0.1296115159439650E+00
   0.2162506344469138E+00   0.2500000000000000E+00   0.2635372366852626E-01   0.1574116893158789E+00   0.1367174290805161E+00
   0.1875974744811207E+00   0.2500000000000000E+00   0.2622935831488752E-01   0.1736288639392420E+00   0.1508028329205688E+00
   0.1604666594876369E+00   0.2500000000000000E+00   0.2610909307384313E-01   0.1957955083420388E+00   0.1700462337813045E+00
   0.1349903407228398E+00   0.2500000000000000E+00   0.2601094603701369E-01   0.2218403362073877E+00   0.1926498311753653E+00
   0.1112925683244968E+00   0.2500000000000000E+00   0.2594037516960443E-01   0.2549095489131132E+00   0.2213402351394860E+00
   0.8948882053057479E-01   0.2500000000000000E+00   0.2590810206219734E-01   0.2987990576833766E+00   0.2594058894803129E+00
   0.6968535068234431E-01   0.2500000000000000E+00   0.2592790967319182E-01   0.3568903191413784E+00   0.3097795777791584E+00
   0.5197861349283403E-01   0.2500000000000000E+00   0.2601811063742753E-01   0.4302911468228051E+00   0.3734224308454943E+00
   0.3645480579942681E-01   0.2500000000000000E+00   0.2618368025619284E-01   0.5293855364805098E+00   0.4593356724878798E+00
   0.2318964937044028E-01   0.2500000000000000E+00   0.2643748732526820E-01   0.6680028844002217E+00   0.5794791026157132E+00
   0.1224786349830636E-01   0.2500000000000000E+00   0.2680656289043766E-01   0.8424713317185574E+00   0.7307069137663923E+00
   0.3684271466560080E-02   0.2500000000000000E+00   0.2738599977705571E-01   0.9304427513097185E+00   0.8070061187223266E+00
   0.3688321993570054E-02   0.2500000000000000E+00   0.2930905887465947E-01  -0.8196749101133702E+00  -0.7112535884610514E+00
   0.1225705903810438E-01   0.2500000000000000E+00   0.3129139813751716E-01  -0.1401943353212686E+01  -0.1215193488604732E+01
   0.2320124455985178E-01   0.2500000000000000E+00   0.3288742703353113E-01  -0.1369168364498571E+01  -0.1186344416948231E+01
   0.3646764066557959E-01   0.2500000000000000E+00   0.3456676418342533E-01  -0.1319078640977565E+01  -0.1142749520283958E+01
   0.5199160159716439E-01   0.2500000000000000E+00   0.3635841415779411E-01  -0.1263248759120876E+01  -0.1094328798528037E+01
   0.6969762154076378E-01   0.2500000000000000E+00   0.3827915061661336E-01  -0.1215053844941676E+01  -0.1052565387750357E+01
   0.8949951633554766E-01   0.2500000000000000E+00   0.4032820535575063E-01  -0.1167945696825542E+01  -0.1011770532881048E+01
   0.1113008858069797E+00   0.2500000000000000E+00   0.4248849217142131E-01  -0.1116040811718025E+01  -0.9668536375029417E+00
   0.1349955814289127E+00   0.2500000000000000E+00   0.4473480407010384E-01  -0.1059095385881799E+01  -0.9175802619792945E+00
   0.1604682093509857E+00   0.2500000000000000E+00   0.4704188425189269E-01  -0.1004900560245558E+01  -0.8706927486431406E+00
   0.1875950613060891E+00   0.2500000000000000E+00   0.4940660310234371E-01  -0.9519810872015010E+00  -0.8249123427995708E+00
   0.2162441784487671E+00   0.2500000000000000E+00   0.5180197992500744E-01  -0.8890923767796449E+00  -0.7704833014706352E+00
