 TITLE = "PROPAN_50_T0"
VARIABLES="I","R","C/R","PITCH","BETA","BETAI","ALPHA","RES","CLI","CDI","CLV","CDV","CFNI","CFTI","CFND","CFTD","CFNV","CFTV"
   1     0.2048170105628489E+00   0.6442409268265186E+00   0.5978471616173189E+02   0.3784932184632724E+02   0.4974554984321736E+02   0.1003916631851453E+02   0.1597948507676238E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.8363011609554035E+00  -0.1026388698101437E+01   0.8376957316203826E+00  -0.1034266208663815E+01   0.8376957316203826E+00  -0.1034266208663815E+01
   2     0.2151791429283925E+00   0.6534111482668442E+00   0.5853432747778539E+02   0.3648808355682292E+02   0.4888263124991156E+02   0.9651696227873828E+01   0.1655919170015854E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.8125622011982508E+00  -0.9845596910140278E+00   0.8139034677002766E+00  -0.9924464523373179E+00   0.8139034677002766E+00  -0.9924464523373179E+00
   3     0.2269768122337529E+00   0.6638016146828288E+00   0.5714937424376545E+02   0.3503793576853928E+02   0.4793326718186015E+02   0.9216107061905298E+01   0.1715922252605921E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.7990464105207707E+00  -0.9547369066272907E+00   0.8003276800116843E+00  -0.9626336368678178E+00   0.8003276800116843E+00  -0.9626336368678178E+00
   4     0.2401660084161170E+00   0.6753542362035795E+00   0.5564949510259467E+02   0.3353192728936821E+02   0.4682795587281230E+02   0.8821539229782374E+01   0.1788907777655556E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.7863645786062413E+00  -0.9228376808691696E+00   0.7875914372513043E+00  -0.9307430472658039E+00   0.7875914372513043E+00  -0.9307430472658039E+00
   5     0.2546975304564175E+00   0.6880063992873027E+00   0.5405549728363422E+02   0.3200036600569518E+02   0.4558198558362405E+02   0.8473511700010171E+01   0.1877313052093032E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.7729643066183951E+00  -0.8866362246067824E+00   0.7741431239412513E+00  -0.8945488973359766E+00   0.7741431239412513E+00  -0.8945488973359766E+00
   6     0.2705171699189698E+00   0.7016900943132696E+00   0.5238874566438880E+02   0.3046982412630114E+02   0.4421947461440793E+02   0.8169271049980871E+01   0.1982037107772957E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.7582555397274322E+00  -0.8459941076448469E+00   0.7593923243281537E+00  -0.8539129283128228E+00   0.7593923243281537E+00  -0.8539129283128228E+00
   7     0.2875659131707918E+00   0.7163234374234215E+00   0.5067037148664774E+02   0.2896257723202686E+02   0.4277141789469608E+02   0.7898953591951660E+01   0.2104980790174301E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.7412214263734885E+00  -0.8009656029626575E+00   0.7423208380221018E+00  -0.8088896987487326E+00   0.7423208380221018E+00  -0.8088896987487326E+00
   8     0.3057801615262467E+00   0.7318577988943737E+00   0.4892069485304687E+02   0.2749644197232306E+02   0.4127513178210469E+02   0.7645563070942174E+01   0.2246241335475247E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.7219388667455797E+00  -0.7541427818169071E+00   0.7230032234522484E+00  -0.7620716622423498E+00   0.7230032234522484E+00  -0.7620716622423498E+00
   9     0.3250919684957800E+00   0.7482989406790037E+00   0.4715898392293437E+02   0.2608493634858457E+02   0.3977528027910332E+02   0.7383703643831048E+01   0.2405296214193307E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.7006825409345845E+00  -0.7073934166271398E+00   0.7017106492164304E+00  -0.7153270786668791E+00   0.7017106492164304E+00  -0.7153270786668791E+00
  10     0.3454292932537197E+00   0.7655132208942791E+00   0.4540294882340775E+02   0.2473766770890230E+02   0.3831288052725743E+02   0.7090068296150314E+01   0.2584517407395982E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.6772991384779204E+00  -0.6585876387603625E+00   0.6782865741830481E+00  -0.6665264655457408E+00   0.6782865741830481E+00  -0.6665264655457408E+00
  11     0.3667162693795985E+00   0.7831756746901262E+00   0.4366824712196478E+02   0.2346085431976764E+02   0.3688800320784068E+02   0.6780243914124100E+01   0.2783663782594439E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.6523640942731730E+00  -0.6081825895371522E+00   0.6533085868978376E+00  -0.6161266397435616E+00   0.6533085868978376E+00  -0.6161266397435616E+00
  12     0.3888734878704891E+00   0.8008898842038116E+00   0.4196833428465106E+02   0.2225790035791290E+02   0.3549437896327536E+02   0.6473955321375698E+01   0.3003828374865209E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.6261934144053399E+00  -0.5561544976503561E+00   0.6270954268749818E+00  -0.5641034833406571E+00   0.6270954268749818E+00  -0.5641034833406571E+00
  13     0.4118182933685992E+00   0.8184685589617809E+00   0.4031411828770439E+02   0.2112996435879052E+02   0.3412635686687899E+02   0.6187761420825396E+01   0.3242940701503940E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.5994256845769094E+00  -0.5061152972164904E+00   0.6002879805698377E+00  -0.5140686892991543E+00   0.6002879805698377E+00  -0.5140686892991543E+00
  14     0.4354650924990786E+00   0.8359447888037461E+00   0.3871432913730624E+02   0.2007648192749194E+02   0.3280482827657450E+02   0.5909500860731733E+01   0.3498076887321955E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.5725352356193075E+00  -0.4609154423699247E+00   0.5733588954456199E+00  -0.4688729284359206E+00   0.5733588954456199E+00  -0.4688729284359206E+00
  15     0.4597256731678153E+00   0.8530246094447557E+00   0.3717638510552503E+02   0.1909562139221061E+02   0.3154386419575698E+02   0.5632520909768044E+01   0.3769725280204932E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.5455405681543642E+00  -0.4187499847614191E+00   0.5463257503307469E+00  -0.4267113595767316E+00   0.5463257503307469E+00  -0.4267113595767316E+00
  16     0.4845095336281100E+00   0.8690814023510278E+00   0.3570628561573324E+02   0.1818466459235420E+02   0.3033107552976316E+02   0.5375210085970078E+01   0.4054557044374446E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.5190166987321785E+00  -0.3796247401692855E+00   0.5197661192048798E+00  -0.3875895608800797E+00   0.5197661192048798E+00  -0.3875895608800797E+00
  17     0.5097242200886770E+00   0.8837673930575919E+00   0.3430764551430811E+02   0.1734031407659043E+02   0.2916613044888633E+02   0.5141515065421778E+01   0.4349991324054191E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.4933081432871772E+00  -0.3437483433792490E+00   0.4940250711232219E+00  -0.3517161545264779E+00   0.4940250711232219E+00  -0.3517161545264779E+00
  18     0.5352756716035594E+00   0.8971736440350349E+00   0.3298169112785506E+02   0.1655893332865399E+02   0.2806450096008932E+02   0.4917190167765739E+01   0.4653201744778975E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.4686021858455838E+00  -0.3116168455511246E+00   0.4692879126280826E+00  -0.3195874025441938E+00   0.4692879126280826E+00  -0.3195874025441938E+00
  19     0.5610685709573793E+00   0.9089700723901072E+00   0.3172946809227143E+02   0.1583672919073652E+02   0.2702597127034364E+02   0.4703496821927793E+01   0.4961134654712197E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.4447487211152021E+00  -0.2827597476530023E+00   0.4454047157896786E+00  -0.2907328067263479E+00   0.4454047157896786E+00  -0.2907328067263479E+00
  20     0.5870067002369777E+00   0.9182519388302128E+00   0.3055223226719216E+02   0.1516988633123819E+02   0.2603465551115272E+02   0.4517576756039439E+01   0.5267798017044697E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.4220279620893889E+00  -0.2568612659026137E+00   0.4226580814383440E+00  -0.2648364116446094E+00   0.4226580814383440E+00  -0.2648364116446094E+00
  21     0.6129932997630223E+00   0.9246521074392433E+00   0.2944966447130808E+02   0.1455466315066068E+02   0.2509159385444353E+02   0.4358070616864545E+01   0.5567334099741488E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.4008128212709429E+00  -0.2337298262384654E+00   0.4014207361403256E+00  -0.2417066952678266E+00   0.4014207361403256E+00  -0.2417066952678266E+00
  22     0.6389314290426207E+00   0.9283858720406211E+00   0.2841945194206775E+02   0.1398745747849365E+02   0.2420752354136757E+02   0.4211928400700174E+01   0.5857222937194889E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.3808296187001716E+00  -0.2131901648946374E+00   0.3814171853106278E+00  -0.2211685585599235E+00   0.3814171853106278E+00  -0.2211685585599235E+00
  23     0.6647243283964405E+00   0.9291780295453163E+00   0.2745861006284780E+02   0.1346484914471509E+02   0.2337850622798222E+02   0.4080103834865582E+01   0.6133340085505398E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.3618466094586150E+00  -0.1950782341898211E+00   0.3624158180597036E+00  -0.2030579585941127E+00   0.3624158180597036E+00  -0.2030579585941127E+00
  24     0.6902757799113231E+00   0.9262820351366752E+00   0.2656425903241092E+02   0.1298362522964553E+02   0.2259069425598443E+02   0.3973564776426493E+01   0.6388680231400233E+06   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.3439626883079718E+00  -0.1791143498950255E+00   0.3445170579763603E+00  -0.1870951189225548E+00   0.3445170579763603E+00  -0.1870951189225548E+00
