 TITLE = "PROPAN_60_T0"
VARIABLES="I","R","C/R","PITCH","BETA","BETAI","ALPHA","RES","CLI","CDI","CLV","CDV","CFNI","CFTI","CFND","CFTD","CFNV","CFTV"
   1     0.2048170105628489E+00   0.6442409268265186E+00   0.5978471616173189E+02   0.4299865024955551E+02   0.5119052609884410E+02   0.8594190062887797E+01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.6379321547511959E+00  -0.7970720008777027E+00   0.6391276353933925E+00  -0.8049821731915106E+00   0.6391276353933925E+00  -0.8049821731915106E+00
   2     0.2151791429283925E+00   0.6534111482668442E+00   0.5853432747778539E+02   0.4159120615248064E+02   0.5032256478450444E+02   0.8211762693280946E+01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.6230405577641813E+00  -0.7693333724252319E+00   0.6241832148002492E+00  -0.7772513478544641E+00   0.6241832148002492E+00  -0.7772513478544641E+00
   3     0.2269768122337529E+00   0.6638016146828288E+00   0.5714937424376545E+02   0.4007838612373577E+02   0.4937989590750762E+02   0.7769478336257833E+01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.6161734830221451E+00  -0.7514317002129858E+00   0.6172549852488297E+00  -0.7593582601814510E+00   0.6172549852488297E+00  -0.7593582601814510E+00
   4     0.2401660084161170E+00   0.6753542362035795E+00   0.5564949510259467E+02   0.3849258566366866E+02   0.4829076281657698E+02   0.7358732286017691E+01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.6102155327982940E+00  -0.7321932765987641E+00   0.6112401832355379E+00  -0.7401273859679028E+00   0.6112401832355379E+00  -0.7401273859679028E+00
   5     0.2546975304564175E+00   0.6880063992873027E+00   0.5405549728363422E+02   0.3686453919111212E+02   0.4706639364010613E+02   0.6989103643528090E+01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.6039099708381227E+00  -0.7096463241643212E+00   0.6048834154897889E+00  -0.7175868786481178E+00   0.6048834154897889E+00  -0.7175868786481178E+00
   6     0.2705171699189698E+00   0.7016900943132696E+00   0.5238874566438880E+02   0.3522220615059736E+02   0.4572650766231105E+02   0.6662238002077750E+01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.5965639300795247E+00  -0.6832699583281304E+00   0.5974920592126416E+00  -0.6912159369533383E+00   0.5974920592126416E+00  -0.6912159369533383E+00
   7     0.2875659131707918E+00   0.7163234374234215E+00   0.5067037148664774E+02   0.3358999061726593E+02   0.4429656592129842E+02   0.6373805565349315E+01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.5872399904685868E+00  -0.6528913457958959E+00   0.5881281071935458E+00  -0.6608418960084818E+00   0.5881281071935458E+00  -0.6608418960084818E+00
   8     0.3057801615262467E+00   0.7318577988943737E+00   0.4892069485304687E+02   0.3198831235114766E+02   0.4281026100372458E+02   0.6110433849322284E+01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.5758166712115849E+00  -0.6202369440405804E+00   0.5766682323596550E+00  -0.6281914926519786E+00   0.5766682323596550E+00  -0.6281914926519786E+00
   9     0.3250919684957800E+00   0.7482989406790037E+00   0.4715898392293437E+02   0.3043350205437446E+02   0.4130886311991063E+02   0.5850120803023735E+01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.5622629748306613E+00  -0.5863986543611029E+00   0.5630783872564616E+00  -0.5943569897759903E+00   0.5630783872564616E+00  -0.5943569897759903E+00
  10     0.3454292932537197E+00   0.7655132208942791E+00   0.4540294882340775E+02   0.2893796136452183E+02   0.3982855801442560E+02   0.5574390808982152E+01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.8000000000000000E-02   0.5464757864087265E+00  -0.5497640004731151E+00   0.5472528908767924E+00  -0.5577261678065559E+00   0.5472528908767924E+00  -0.5577261678065559E+00
