TITLE = "PROPAN_50"
VARIABLES="r/R","POTW","POT(1)","POT(N)","CP(1)","CP(N)","DELTACP"
ZONE T="BLADE WAKE T=0", I=    40 F=POINT
   0.2048128391434165E+00   0.7206116753895012E-01   0.1561286172724409E-01   0.8730523511849549E-01   0.6631955677245952E+00   0.6631956545988583E+00   0.8687426311659863E-07
   0.2151749671421523E+00   0.7260278974492662E-01   0.1515952428456582E-01   0.8768557988458996E-01   0.6362967175297785E+00   0.6362967492694279E+00   0.3173964946423524E-07
   0.2269726146632658E+00   0.7398707388156876E-01   0.1443971916590582E-01   0.8832251259057820E-01   0.6064158472783023E+00   0.6064158757301241E+00   0.2845182178745631E-07
   0.2401617556880984E+00   0.7587981306781384E-01   0.1345281080077570E-01   0.8919117259390016E-01   0.5817632718002707E+00   0.5817633033694493E+00   0.3156917860458464E-07
   0.2546931695107404E+00   0.7821334509918200E-01   0.1222395725470945E-01   0.9025904605686334E-01   0.5620504501330529E+00   0.5620504845026935E+00   0.3436964057801362E-07
   0.2705126266493637E+00   0.8092224549396373E-01   0.1078216099308323E-01   0.9148986027051775E-01   0.5462126241690584E+00   0.5462126594945245E+00   0.3532546610784948E-07
   0.2875610923014236E+00   0.8391017526828512E-01   0.9168092914486448E-02   0.9283891098032621E-01   0.5341897528178053E+00   0.5341897875670910E+00   0.3474928567115398E-07
   0.3057749747119642E+00   0.8709676970468475E-01   0.7423555976118635E-02   0.9425963407881831E-01   0.5234363336902329E+00   0.5234363667451470E+00   0.3305491413918560E-07
   0.3250863420568154E+00   0.9038493247936019E-01   0.5587012853815143E-02   0.9570106960218777E-01   0.5127937699921121E+00   0.5127938001333364E+00   0.3014122429423338E-07
   0.3454230556828391E+00   0.9370128218609783E-01   0.3695963282873234E-02   0.9712057082961166E-01   0.5006572634460537E+00   0.5006572904158056E+00   0.2696975198723806E-07
   0.3667091842208376E+00   0.9697049430813348E-01   0.1788849830747228E-02   0.9848326199681874E-01   0.4865494905533618E+00   0.4865495142703503E+00   0.2371698848424586E-07
   0.3888652322469829E+00   0.1001346696287043E+00  -0.9828009079696043E-04   0.9976265446705068E-01   0.4699501582628929E+00   0.4699501786783516E+00   0.2041545871245276E-07
   0.4118088701600833E+00   0.1031170544317629E+00  -0.1934834983489189E-02   0.1009219951422368E+00   0.4518997997713390E+00   0.4518998170275653E+00   0.1725622628123702E-07
   0.4354545328767246E+00   0.1058680469118256E+00  -0.3704739950944431E-02   0.1019231636233759E+00   0.4324226527978168E+00   0.4324226670992531E+00   0.1430143631298009E-07
   0.4597134859568212E+00   0.1083446965505381E+00  -0.5382438046884984E-02   0.1027441818765699E+00   0.4113221120818281E+00   0.4113221240473710E+00   0.1196554294535801E-07
   0.4844950611996440E+00   0.1105103470441148E+00  -0.6939129724854933E-02   0.1033743215400818E+00   0.3893517968868632E+00   0.3893518068621408E+00   0.9975277603935240E-08
   0.5097074840476715E+00   0.1123132627436246E+00  -0.8351952348448984E-02   0.1037929485441841E+00   0.3668611461235299E+00   0.3668611543039892E+00   0.8180459309947707E-08
   0.5352571241218925E+00   0.1137306411810705E+00  -0.9619087023565703E-02   0.1039724976753007E+00   0.3445070374251658E+00   0.3445070440998991E+00   0.6674733321609949E-08
   0.5610471126201393E+00   0.1147366591966313E+00  -0.1072629042978307E-01   0.1039004508225145E+00   0.3216956081284197E+00   0.3216956136364414E+00   0.5508021705402655E-08
   0.5869809754364589E+00   0.1153023580517669E+00  -0.1164413697552611E-01   0.1035833097631287E+00   0.2987052099998477E+00   0.2987052144807482E+00   0.4480900483994077E-08
   0.6129637459686037E+00   0.1154202137049302E+00  -0.1236125636396500E-01   0.1030166602596803E+00   0.2765376859181981E+00   0.2765376894819784E+00   0.3563780270887662E-08
   0.6388987283450527E+00   0.1150682985219364E+00  -0.1287983766404121E-01   0.1021816389963799E+00   0.2550268244194445E+00   0.2550268271015175E+00   0.2682073063642321E-08
   0.6646871313275695E+00   0.1142358724575881E+00  -0.1319208420849706E-01   0.1010723291118873E+00   0.2338521997639728E+00   0.2338522016637879E+00   0.1899815027517349E-08
   0.6902327529163932E+00   0.1129099225066208E+00  -0.1327894597941404E-01   0.9969643846141374E-01   0.2129987471963390E+00   0.2129987482453661E+00   0.1049027115174184E-08
   0.7154443461935365E+00   0.1110891218878003E+00  -0.1314205469618791E-01   0.9805067909633672E-01   0.1934122967666387E+00   0.1934122968991784E+00   0.1325396459250783E-09
   0.7402251928652315E+00   0.1087683363511476E+00  -0.1278473995506095E-01   0.9612025560594520E-01   0.1742214646865337E+00   0.1742214639223261E+00  -0.7642075861014064E-09
   0.7644799309582166E+00   0.1059226438187524E+00  -0.1218768444306714E-01   0.9390644963605636E-01   0.1545623584170875E+00   0.1545623566119624E+00  -0.1805125132703367E-08
   0.7881183573694712E+00   0.1025372070965306E+00  -0.1132837108826364E-01   0.9142258890396407E-01   0.1344665740673326E+00   0.1344665704390821E+00  -0.3628250533349586E-08
   0.8110624030428958E+00   0.9866481233124906E-01  -0.1022389920787198E-01   0.8868126342172740E-01   0.1167797337835657E+00   0.1167797284447689E+00  -0.5338796821297009E-08
   0.8332211065256458E+00   0.9427208564858965E-01  -0.8881343062768199E-02   0.8565219549254520E-01   0.9941354048326563E-01   0.9941353346485757E-01  -0.7018408063053094E-08
   0.8545008786911299E+00   0.8930838522974176E-01  -0.7277197657080094E-02   0.8232675059019534E-01   0.7835541342566965E-01   0.7835540340592387E-01  -0.1001974578307419E-07
   0.8748241073006338E+00   0.8380008635283434E-01  -0.5396530511502421E-02   0.7873336111883993E-01   0.5459871915764649E-01   0.5459870406817133E-01  -0.1508947515549419E-07
   0.8941172735058878E+00   0.7777167717365424E-01  -0.3246771026097695E-02   0.7488905801415237E-01   0.2819019117012402E-01   0.2819016624750082E-01  -0.2492262319436778E-07
   0.9123227623349655E+00   0.7131015080924620E-01  -0.8574271179185376E-03   0.7081890890038035E-01   0.5015404422647134E-02   0.5015368948823771E-02  -0.3547382336228228E-07
   0.9293504124276653E+00   0.6428983121959177E-01   0.1779285545328833E-02   0.6645797766570075E-01  -0.2824860123047000E-01  -0.2824865874214429E-01  -0.5751167429790538E-07
   0.9451392474869750E+00   0.5680025962978028E-01   0.4619761327803382E-02   0.6181894518152660E-01  -0.7187959657459668E-01  -0.7187970023931069E-01  -0.1036647140073566E-06
   0.9596503845195019E+00   0.4893567080855592E-01   0.7628504854106795E-02   0.5692682002279120E-01  -0.1112564361125808E+00  -0.1112565766230883E+00  -0.1405105075069635E-06
   0.9727548672667836E+00   0.4045639739796140E-01   0.1079126911135109E-01   0.5158508277312779E-01  -0.2065794130649153E+00  -0.2065796102315304E+00  -0.1971666150624163E-06
   0.9844363089224356E+00   0.3167314196291420E-01   0.1395256358407370E-01   0.4583362609195343E-01  -0.2494910363296812E+00  -0.2494879602632776E+00   0.3076066403540079E-05
   0.9932865131000854E+00   0.2255846912419396E-01   0.1624821040127697E-01   0.3882641851953758E-01  -0.2336037744530247E+00  -0.2326350373861159E+00   0.9687370669087259E-03
