TITLE = "PROPAN_70"
VARIABLES="X0" "Y0" "Z0" "POT" "SOURCE" "VT1" "VT2" "VTT1" "VTT2" "CP" "CPN"
ZONE T="BLADE T=0" F=POINT, I=    80 J=    40
   0.2766566925993824E+00   0.1452094558067836E+00   0.1444332803637716E+00   0.1829673855611816E-01   0.2098000971065051E-01   0.1093228119522148E+00  -0.2314354402164931E-01  -0.1925943324878596E+00  -0.2301863293384748E-01   0.5892484499805775E+00   0.5326793687983299E+00
   0.2727045943279002E+00   0.1481242916767682E+00   0.1414335871918461E+00   0.1887102162029928E-01   0.2154834534650180E-01   0.9026843588015782E-01  -0.2157355443799665E-01  -0.2116045671285929E+00  -0.2163853712827861E-01   0.5060169631940983E+00   0.4574258271628193E+00
   0.2676581037104387E+00   0.1517593789489364E+00   0.1375145668140790E+00   0.1944515455331860E-01   0.2135015856414060E-01   0.7245088400606399E-01  -0.1879188890986706E-01  -0.2294309080536251E+00  -0.1910735981645213E-01   0.4212853510096228E+00   0.3808178212417456E+00
   0.2615256025058074E+00   0.1560106946050228E+00   0.1326585779491507E+00   0.2002933456992433E-01   0.1974023469558474E-01   0.6094365720055796E-01  -0.1673862381843897E-01  -0.2410414390942724E+00  -0.1732160695997035E-01   0.3623300345346919E+00   0.3275129691358872E+00
   0.2543002134756127E+00   0.1607369073947830E+00   0.1268763781817098E+00   0.2060604896183274E-01   0.1602625040446598E-01   0.5186025649591955E-01  -0.1578853528412826E-01  -0.2503382366081842E+00  -0.1654931624808953E-01   0.3127081719881278E+00   0.2826480615229571E+00
   0.2459830226381219E+00   0.1657898692641613E+00   0.1201825551262447E+00   0.2116988050876262E-01   0.1225213697743272E-01   0.4475104584067469E-01  -0.1556308394711746E-01  -0.2576174382235459E+00  -0.1639511533923088E-01   0.2723590513187425E+00   0.2461673078775079E+00
   0.2365988751825891E+00   0.1710336749384114E+00   0.1125772677757253E+00   0.2171552515019205E-01   0.8718169962959980E-02   0.3877884616877633E-01  -0.1585918964409848E-01  -0.2637057133708195E+00  -0.1664907581604831E-01   0.2375756618709295E+00   0.2147196015236731E+00
   0.2261739673163505E+00   0.1763232793376417E+00   0.1040788009338517E+00   0.2223400394804396E-01   0.4746245968248818E-02   0.3366471004469048E-01  -0.1662836538064350E-01  -0.2689023812954409E+00  -0.1717973833549187E-01   0.2071214233301348E+00   0.1871873271464043E+00
   0.2147347354013497E+00   0.1815080610323355E+00   0.9472818466975404E-01   0.2272383624112385E-01   0.6074064635941261E-03   0.2954351912723132E-01  -0.1755886426881791E-01  -0.2730545749903218E+00  -0.1765719586624582E-01   0.1823319833705200E+00   0.1647770691785529E+00
   0.2023229456980375E+00   0.1864489429903521E+00   0.8456851319316451E-01   0.2318857246370476E-01  -0.3181732584476496E-02   0.2623586803914756E-01  -0.1862912917899631E-01  -0.2763398017476721E+00  -0.1811689731176264E-01   0.1624084801187712E+00   0.1467660879783295E+00
