TITLE = "PROPAN_90"
VARIABLES="r/R","POTW","POT(1)","POT(N)","CP(1)","CP(N)","DELTACP"
ZONE T="BLADE WAKE T=0", I=    40 F=POINT
   0.4597134859568212E+00   0.4412994938793059E-01   0.7975911796827724E-02   0.5204677509745373E-01   0.3223186415402861E+00   0.3223171635525595E+00  -0.1477987726539176E-05
   0.4844950611996440E+00   0.4514822974752588E-01   0.6894731245806134E-02   0.5198898637096523E-01   0.3026501273724573E+00   0.3026488047829651E+00  -0.1322589492147586E-05
   0.5097074840476715E+00   0.4601474570263617E-01   0.5878097964826580E-02   0.5185050056629852E-01   0.2831829199257689E+00   0.2831820300822135E+00  -0.8898435553961193E-06
   0.5352571241218925E+00   0.4672760908447453E-01   0.4921193142657356E-02   0.5161723248220011E-01   0.2645359179250955E+00   0.2645353931067449E+00  -0.5248183505557336E-06
   0.5610471126201393E+00   0.4727323535116919E-01   0.4032058455909157E-02   0.5128412837096583E-01   0.2460195332857930E+00   0.2460192893094313E+00  -0.2439763617245738E-06
   0.5869809754364589E+00   0.4764016319338285E-01   0.3231663462709304E-02   0.5086298900729092E-01   0.2277447204435647E+00   0.2277447761365086E+00   0.5569294389551338E-07
   0.6129637459686037E+00   0.4782522297307416E-01   0.2526738039363923E-02   0.5035409312226898E-01   0.2104973729453886E+00   0.2104977195775617E+00   0.3466321731593336E-06
   0.6388987283450527E+00   0.4781659042661565E-01   0.1912192057880815E-02   0.4974267509892966E-01   0.1941839752678221E+00   0.1941846202544739E+00   0.6449866518376535E-06
   0.6646871313275695E+00   0.4760337209722329E-01   0.1393982242550981E-02   0.4902320002907411E-01   0.1782712147018623E+00   0.1782721363898950E+00   0.9216880327012067E-06
   0.6902327529163932E+00   0.4717601334328054E-01   0.9876755075339143E-03   0.4820199081518091E-01   0.1628175469167243E+00   0.1628187745939838E+00   0.1227677259518778E-05
   0.7154443461935365E+00   0.4653103877371421E-01   0.6906709952647392E-03   0.4727322199205643E-01   0.1486347191773005E+00   0.1486363060544978E+00   0.1586877197312653E-05
   0.7402251928652315E+00   0.4565911988890323E-01   0.4976596308555059E-03   0.4621978790383850E-01   0.1349503478851566E+00   0.1349523110937934E+00   0.1963208636795999E-05
   0.7644799309582166E+00   0.4453820762968427E-01   0.4256967557387651E-03   0.4503998044635554E-01   0.1211483072452300E+00   0.1211505192605772E+00   0.2212015347252683E-05
   0.7881183573694712E+00   0.4315317714762130E-01   0.4961505624198741E-03   0.4374195522255220E-01   0.1075282906083646E+00   0.1075306600670116E+00   0.2369458646969691E-05
   0.8110624030428958E+00   0.4152461255704342E-01   0.6976877432206463E-03   0.4232536500690848E-01   0.9594543435230514E-01   0.9594865846443348E-01   0.3224112128344392E-05
   0.8332211065256458E+00   0.3963675294180360E-01   0.1015090986718707E-02   0.4076314778146689E-01   0.8487576465922517E-01   0.8487991745707447E-01   0.4152797849307777E-05
   0.8545008786911299E+00   0.3746009023726596E-01   0.1465615347510141E-02   0.3905177752417587E-01   0.7203892905877549E-01   0.7204271502521765E-01   0.3785966442168553E-05
   0.8748241073006338E+00   0.3500141487446416E-01   0.2068053535951495E-02   0.3721231392075568E-01   0.5819349515089840E-01   0.5819530146847746E-01   0.1806317579060301E-05
   0.8941172735058878E+00   0.3227535285217412E-01   0.2818586586274853E-02   0.3525512087809789E-01   0.4422296726368519E-01   0.4422049978170333E-01  -0.2467481981863195E-05
   0.9123227623349655E+00   0.2933505383988503E-01   0.3690065761057319E-02   0.3319142286830881E-01   0.3260089423709197E-01   0.3259644022663948E-01  -0.4454010452493995E-05
   0.9293504124276653E+00   0.2613157879119784E-01   0.4672494634117882E-02   0.3098542062819888E-01   0.1831043563751328E-01   0.1828926949039161E-01  -0.2116614712167550E-04
   0.9451392474869750E+00   0.2271696512219700E-01   0.5733709309881877E-02   0.2864452551589395E-01   0.1644062487322496E-02   0.1588293757683624E-02  -0.5576872963887177E-04
   0.9596503845195019E+00   0.1917824824232080E-01   0.6826050280966400E-02   0.2619018343954840E-01  -0.1316911656772785E-01  -0.1327140415381533E-01  -0.1022875860874854E-03
   0.9727548672667836E+00   0.1542579734606683E-01   0.7903241722677604E-02   0.2352311321563751E-01  -0.4241636201428840E-01  -0.4284072371438640E-01  -0.4243617000980054E-03
   0.9844363089224356E+00   0.1182983456587377E-01   0.8763206330017929E-02   0.2073351792435724E-01  -0.5774190722968923E-01  -0.5859377010693083E-01  -0.8518628772416006E-03
   0.9932865131000854E+00   0.9069999525479744E-02   0.8571960771816881E-02   0.1766710416867205E-01  -0.3515615534040090E-01  -0.3496314932539960E-01   0.1930060150013083E-03
