TITLE = "GEOMETRY"
VARIABLES="X0" "Y0" "Z0" "UNX0" "UNY0" "UNZ0" "ET1X" "ET1Y" "ET1Z" "ET2X" "ET2Y" "ET2Z" "AT1X" "AT1Y" "AT1Z" "AT2X" "AT2Y" "AT2Z" "A0"
ZONE T="BLADE" F=POINT, I=    80 J=    40
   0.1748313157721908E+00   0.1951044016254321E+00   0.6198722141113409E-01   0.6396489381887738E+00   0.4256498563259243E+00  -0.6400558066947712E+00  -0.7560494876956239E+00   0.1981377439016183E+00  -0.6238033396806731E+00  -0.1387025884010780E+00   0.8829290086135446E+00   0.4485509533147203E+00  -0.7280748947091728E-02   0.1908064476953401E-02  -0.6007219874475755E-02   0.9024737051582798E-04   0.4148944046383850E-02   0.2849320407528241E-02   0.1898560561832934E-03
   0.1598817795803906E+00   0.1985840690583796E+00   0.4969813731333256E-01   0.6271367057979124E+00   0.4079426330631126E+00  -0.6635377610735332E+00  -0.7640491438854476E+00   0.1565804154866446E+00  -0.6258685798264234E+00  -0.1514214580858903E+00   0.8994806176986608E+00   0.4098855455070093E+00  -0.7668787244708465E-02   0.1571602955994102E-02  -0.6281864223325771E-02   0.8180115023392193E-04   0.4286448720193049E-02   0.2712619818925838E-02   0.1989362121404128E-03
   0.1441741423476063E+00   0.2013431944433741E+00   0.3694110516451082E-01   0.6123818398419001E+00   0.3871869828309478E+00  -0.6892566449140094E+00  -0.7736779813793188E+00   0.1142899739483314E+00  -0.6231855124950453E+00  -0.1625141943359781E+00   0.9148901803938859E+00   0.3695471478149586E+00  -0.8038849988075851E-02   0.1187522429000450E-02  -0.6475167925495976E-02   0.7486372045750062E-04   0.4428354819645493E-02   0.2554123398569815E-02   0.2071088190420963E-03
   0.1277542466610320E+00   0.2033045221092141E+00   0.2387177993942647E-01   0.5966917651564225E+00   0.3627121004183092E+00  -0.7158204171471021E+00  -0.7838450858389490E+00   0.7237085372314982E-01  -0.6167246881206500E+00  -0.1718889723066706E+00   0.9290868590941973E+00   0.3274931899411586E+00  -0.8381045698498457E-02   0.7738052368394741E-03  -0.6594157299588368E-02   0.6873241114040141E-04   0.4570789978030114E-02   0.2373350712738833E-02   0.2143620621310494E-03
   0.1106844434229970E+00   0.2044234869476508E+00   0.1063416718551978E-01   0.5807983843513580E+00   0.3342974904258209E+00  -0.7422387921887743E+00  -0.7940017711141579E+00   0.3154160232210731E-01  -0.6070966272271116E+00  -0.1795394781167439E+00   0.9419396558261852E+00   0.2837521111456530E+00  -0.8688757539536525E-02   0.3451596015972488E-03  -0.6643455454318323E-02   0.6296056953567636E-04   0.4709783124205648E-02   0.2170509131145298E-02   0.2206507959756847E-03
   0.9302644570893354E-01   0.2046838353721387E+00  -0.2615854597285207E-02   0.5634460729069978E+00   0.3023717242744797E+00  -0.7688301914499458E+00  -0.8051331279880209E+00  -0.7613163098065924E-02  -0.5930452646837907E+00  -0.1851733488974787E+00   0.9531596823758968E+00   0.2391598853302375E+00  -0.8969240174526917E-02  -0.8481117710935210E-04  -0.6606566328486666E-02   0.5728083369353765E-04   0.4841244644962252E-02   0.1945982569841229E-02   0.2258882566903152E-03
   0.7484545072961149E-01   0.2040979372567873E+00  -0.1572293423174460E-01   0.5459700763755894E+00   0.2666497140689409E+00  -0.7942383808966834E+00  -0.8162415607680228E+00  -0.4440065907293498E-01  -0.5760019930077250E+00  -0.1888554743114835E+00   0.9627702277598954E+00   0.1934091475648025E+00  -0.9211754804795119E-02  -0.5010869382420721E-03  -0.6500513305972724E-02   0.5138911810924698E-04   0.4961092753970726E-02   0.1700913626875583E-02   0.2300297779415082E-03
   0.5622018905343822E-01   0.2027047645162339E+00  -0.2855457608525223E-01   0.5285401529210133E+00   0.2273446728279610E+00  -0.8178995699271270E+00  -0.8272334760653458E+00  -0.7839408302110250E-01  -0.5563624212904080E+00  -0.1906045194298312E+00   0.9706537835315061E+00   0.1466327033403368E+00  -0.9413506871378157E-02  -0.8920858023113223E-03  -0.6331128547534907E-02   0.4516419696446415E-04   0.5065622142155578E-02   0.1437234280797241E-02   0.2330113879793195E-03
   0.3723403796109609E-01   0.2005649061536337E+00  -0.4099031899278721E-01   0.5111940551259201E+00   0.1847683143609317E+00  -0.8393695896398307E+00  -0.8380989141270994E+00  -0.1092443011269034E+00  -0.5344678594735808E+00  -0.1904490696824079E+00   0.9766915340472213E+00   0.9900908633853250E-01  -0.9572644220963974E-02  -0.1247772560288879E-02  -0.6104614360000073E-02   0.3853350926899361E-04   0.5151557553437269E-02   0.1157467125727372E-02   0.2347759423044949E-03
   0.1797448827382290E-01   0.1977569808786300E+00  -0.5292439579163010E-01   0.4940288767223626E+00   0.1392940112335248E+00  -0.8582148025983445E+00  -0.8487727935456140E+00  -0.1367015692092648E+00  -0.5107811918155357E+00  -0.1884680713044395E+00   0.9807700339071332E+00   0.5069444435621556E-01  -0.9686905466309216E-02  -0.1560152714714824E-02  -0.5829462438842822E-02   0.3141585649624710E-04   0.5216209600150276E-02   0.8647102062199919E-03   0.2352786999360945E-03
  -0.1475350421836664E-02   0.1943784737109674E+00  -0.6425475992149972E-01   0.4758547035649820E+00   0.9141829890774537E-01  -0.8747599646302392E+00  -0.8599744285524242E+00  -0.1601709542454294E+00  -0.4845505625340248E+00  -0.1844079264321751E+00   0.9828468650003025E+00   0.2399297410243946E-02  -0.9762933229350340E-02  -0.1818354452947701E-02  -0.5500901691026794E-02   0.2367781090778466E-04   0.5257374629068959E-02   0.5623113344113036E-03   0.2345070414101926E-03
  -0.2103327465256592E-01   0.1905416513017225E+00  -0.7489152888456052E-01   0.4572638678950074E+00   0.4143302875070879E-01  -0.8883653861144299E+00  -0.8712488072431128E+00  -0.1795395012751748E+00  -0.4568271920095331E+00  -0.1784244125537494E+00   0.9828778518261588E+00  -0.4599844991350242E-01  -0.9794991001378910E-02  -0.2018467956297218E-02  -0.5135867272034012E-02   0.1519566896769501E-04   0.5273475731883179E-02   0.2537745228556910E-03   0.2324402826845416E-03
  -0.4057567663573573E-01   0.1863396450112082E+00  -0.8482465528521020E-01   0.4433903707805186E+00  -0.1019713135856439E-01  -0.8962706051250204E+00  -0.8796329519759860E+00  -0.1970484546376648E+00  -0.4329177477569161E+00  -0.1721942185357189E+00   0.9803407188508312E+00  -0.9633912012214331E-01  -0.9747410981790900E-02  -0.2183538334217083E-02  -0.4797259128615668E-02   0.6282607555570772E-05   0.5264693425060973E-02  -0.5678990522877195E-04   0.2289639396825201E-03
  -0.5997603991073937E-01   0.1818609084268116E+00  -0.9406021063584781E-01   0.4291926889173956E+00  -0.6270585680971903E-01  -0.9010336349446754E+00  -0.8880774427341658E+00  -0.2111596256432946E+00  -0.4083259337893299E+00  -0.1646574975110461E+00   0.9754381518168862E+00  -0.1463158244806663E+00  -0.9652952293212747E-02  -0.2295198250179549E-02  -0.4438296222021933E-02  -0.2728677940442084E-05   0.5232036495871693E-02  -0.3654141723311126E-03   0.2242351876284089E-03
  -0.7913664811506062E-01   0.1772092311463461E+00  -0.1025704596086802E+00   0.4151332980619902E+00  -0.1156334182262702E+00  -0.9023819908605687E+00  -0.8962736346136772E+00  -0.2221420342839349E+00  -0.3838573804169768E+00  -0.1560702301419571E+00   0.9681331670764635E+00  -0.1958577393669522E+00  -0.9507655911108494E-02  -0.2356479030285970E-02  -0.4071952750810504E-02  -0.1182991130379771E-04   0.5176483088360918E-02  -0.6687693572180638E-03   0.2182849279816105E-03
  -0.9795538938245051E-01   0.1724828238941152E+00  -0.1103475561333009E+00   0.4011718285143179E+00  -0.1685037093059469E+00  -0.9003708480157583E+00  -0.9041978731228044E+00  -0.2301433158155609E+00  -0.3598058649127551E+00  -0.1465857095581813E+00   0.9584573825348501E+00  -0.2446877103938172E+00  -0.9311085356281397E-02  -0.2369928221944928E-02  -0.3705143773810125E-02  -0.2097417086947828E-04   0.5099737739460278E-02  -0.9637572939841278E-03   0.2111743212077329E-03
  -0.1163318015024248E+00   0.1677759168519659E+00  -0.1173934111260723E+00   0.3868750251915404E+00  -0.2209193875555655E+00  -0.8952777999510091E+00  -0.9120122238988055E+00  -0.2351104716440167E+00  -0.3360904187603135E+00  -0.1362402963230774E+00   0.9465292865650814E+00  -0.2924395515869873E+00  -0.9065326763692847E-02  -0.2336978820204325E-02  -0.3340711218961324E-02  -0.3006037077660575E-04   0.5003934502620225E-02  -0.1247764383803127E-02   0.2029875054321138E-03
  -0.1341708016164420E+00   0.1631805180438145E+00  -0.1237137703187658E+00   0.3715656768919592E+00  -0.2725703104314156E+00  -0.8874933090604920E+00  -0.9199527658869194E+00  -0.2368038598530052E+00  -0.3124273363451497E+00  -0.1250034251243828E+00   0.9325391990849715E+00  -0.3387399974569475E+00  -0.8773673350324376E-02  -0.2258419987947125E-02  -0.2979647973732177E-02  -0.3903077576297709E-04   0.4891516292498316E-02  -0.1518641996714722E-02   0.1938255244665374E-03
  -0.1513965026979524E+00   0.1588006329692476E+00  -0.1292996653762089E+00   0.3520396549936198E+00  -0.3235695933103933E+00  -0.8782771769759931E+00  -0.9292437214651476E+00  -0.2332408476104557E+00  -0.2865393744733166E+00  -0.1121346843290533E+00   0.9170067749427498E+00  -0.3827850405639185E+00  -0.8452027731186078E-02  -0.2121465086619749E-02  -0.2606247083710878E-02  -0.4808965800002368E-04   0.4764897389622845E-02  -0.1774730595304669E-02   0.1838830221813977E-03
  -0.1679206603464589E+00   0.1547172183976635E+00  -0.1341690552620080E+00   0.3334054241418177E+00  -0.3729211434938086E+00  -0.8658929748462478E+00  -0.9375407204786248E+00  -0.2278713985672219E+00  -0.2628536154581850E+00  -0.9928857233959856E-01   0.8994467446437774E+00  -0.4256023178419918E+00  -0.8072129917320425E-02  -0.1961949484964323E-02  -0.2263142802088274E-02  -0.5721597053692795E-04   0.4627028952430473E-02  -0.2014790619075828E-02   0.1730571087531941E-03
  -0.1836322179507684E+00   0.1509728923103558E+00  -0.1383774778632985E+00   0.3147668533220195E+00  -0.4202927680906098E+00  -0.8510439572316386E+00  -0.9452172425705490E+00  -0.2205313233291862E+00  -0.2406871408654939E+00  -0.8652278542142769E-01   0.8801817565261228E+00  -0.4666839220302182E+00  -0.7639427686989074E-02  -0.1782376602343434E-02  -0.1945279799202199E-02  -0.6615142975262972E-04   0.4481663045221775E-02  -0.2237760844347653E-02   0.1614734337520231E-03
  -0.1984443249231108E+00   0.1476220875636076E+00  -0.1419544193449862E+00   0.2919039324552116E+00  -0.4660101385306383E+00  -0.8352404713636897E+00  -0.9536517315606605E+00  -0.2085321476445096E+00  -0.2169394346128022E+00  -0.7307851331641242E-01   0.8598539958536122E+00  -0.5052827294753297E+00  -0.7172679285353298E-02  -0.1568428144404693E-02  -0.1631661682485526E-02  -0.7485133590230675E-04   0.4332062301135045E-02  -0.2443169868245228E-02   0.1493696416370403E-03
  -0.2122912722871263E+00   0.1447297976436097E+00  -0.1449088587005494E+00   0.2634474543624721E+00  -0.5100179854212940E+00  -0.8188266564644424E+00  -0.9628642494559791E+00  -0.1909871104841106E+00  -0.1908307122779354E+00  -0.5905824167300614E-01   0.8386927793749837E+00  -0.5413931528148078E+00  -0.6674268078662199E-02  -0.1323861775593224E-02  -0.1322777673077605E-02  -0.8343546575255434E-04   0.4181046394453922E-02  -0.2631069351614307E-02   0.1368586686257433E-03
  -0.2251072228908855E+00   0.1423468232859361E+00  -0.1472559242817517E+00   0.2289110239856045E+00  -0.5519623132841175E+00  -0.8018337407542213E+00  -0.9724092650095584E+00  -0.1676887210132973E+00  -0.1621749492631186E+00  -0.4494401430037782E-01   0.8168341922073110E+00  -0.5751190642115745E+00  -0.6141682525096975E-02  -0.1059112582080454E-02  -0.1024287908124769E-02  -0.9212165150807028E-04   0.4031657268488656E-02  -0.2801591426856972E-02   0.1240093796495447E-03
  -0.2368251844547373E+00   0.1405071488656632E+00  -0.1490166118765381E+00   0.1863977771641297E+00  -0.5916097419766272E+00  -0.7843811457873144E+00  -0.9819820474637317E+00  -0.1374568429436691E+00  -0.1296798935336416E+00  -0.3109866761146791E-01   0.7944202474297267E+00  -0.6065717957063972E+00  -0.5576279038754878E-02  -0.7805618381923757E-03  -0.7363996866616013E-03  -0.1007859302417230E-03   0.3886608585211879E-02  -0.2955376717145602E-02   0.1109230315050591E-03
  -0.2474037819201156E+00   0.1392606631284271E+00  -0.1501853817464291E+00   0.1249153045536372E+00  -0.6293656294691626E+00  -0.7670039577024075E+00  -0.9920233725323897E+00  -0.9239863564320566E-01  -0.8574450700037810E-01  -0.1690547360282550E-01   0.7715966540713864E+00  -0.6358874180136808E+00  -0.5002318426623395E-02  -0.4659238990437978E-03  -0.4323701832294538E-03  -0.1095877003714080E-03   0.3748125806639448E-02  -0.3093374831728106E-02   0.9804579560614939E-04
  -0.2568489763287632E+00   0.1387004800193346E+00  -0.1507047665995319E+00   0.2871924800072086E-01  -0.6635434231814770E+00  -0.7475863363832170E+00  -0.9995834149021977E+00  -0.2120697121585181E-01  -0.1957705351453087E-01  -0.2863816812204210E-02   0.7478371413111664E+00  -0.6638760491453271E+00  -0.4442875982024211E-02  -0.9425921004862364E-04  -0.8701466987327128E-04  -0.1199003106508584E-03   0.3618473114759872E-02  -0.3216294047918920E-02   0.8607823989702694E-04
  -0.2652443660301722E+00   0.1389996512850225E+00  -0.1504284305476015E+00  -0.1340230025978815E+00  -0.6856359763995604E+00  -0.7155006237881764E+00  -0.9909449825376614E+00   0.9863797663658039E-01   0.9109660338605126E-01   0.8116425203398076E-02   0.7212307934577272E+00  -0.6926472884594690E+00  -0.3952513719384723E-02   0.3934304757364435E-03   0.3633507218036014E-03  -0.1331922647373335E-03   0.3497804635957148E-02  -0.3326859251336148E-02   0.7699626503384014E-04
  -0.2737771207986432E+00   0.1416679517915940E+00  -0.1478859141533332E+00  -0.5666533990492013E+00  -0.6024210915904217E+00  -0.5621323276177873E+00  -0.8239335671181689E+00   0.4092233922077368E+00   0.3920072604505212E+00  -0.6115743774591949E-02   0.6852919404728161E+00  -0.7282427850662757E+00  -0.4580241049086317E-02   0.2274870030835152E-02   0.2179165672464754E-02  -0.1618135134550808E-03   0.3368401184345352E-02  -0.3446703997948601E-02   0.1071632704406656E-03
  -0.2791195539220378E+00   0.1481025090960350E+00  -0.1413479597938640E+00  -0.9907181868847592E+00  -0.1246025954498764E+00  -0.5432924979170709E-01  -0.1255022359957540E+00   0.6849324093987559E+00   0.7177163668994050E+00  -0.5221745815186082E-01   0.7178731000409262E+00  -0.6942128991179789E+00  -0.7621920743082766E-03   0.4159687273605751E-02   0.4358788687004470E-02  -0.2200577978011264E-03   0.3290269759243299E-02  -0.3533288054234668E-02   0.1172440935934635E-03
  -0.2786799810727981E+00   0.1549994691356857E+00  -0.1338183223197543E+00  -0.9609049890525286E+00   0.1606333728069738E+00   0.2255183397300885E+00   0.2757677735349716E+00   0.6281191949100712E+00   0.7276114430553499E+00  -0.2477371779778893E-01   0.7613561561622654E+00  -0.6478603756831373E+00   0.1201764923547996E-02   0.2737272766044956E-02   0.3170848787105177E-02  -0.2798502478544435E-03   0.3303663813460096E-02  -0.3545557143088018E-02   0.8400653814501535E-04
  -0.2754760256590969E+00   0.1604214748753854E+00  -0.1272628612006857E+00  -0.9072935674406242E+00   0.2596169029538063E+00   0.3307830802528138E+00   0.4204931829501742E+00   0.5638384154831587E+00   0.7108246790298379E+00  -0.1966106125525107E-02   0.7840186891433869E+00  -0.6207341053144965E+00   0.2002190490153155E-02   0.2684732973654826E-02   0.3384612331963421E-02  -0.3238104481816384E-03   0.3355435184729576E-02  -0.3521700162344026E-02   0.9175275831930645E-04
  -0.2707659828551946E+00   0.1657917472299739E+00  -0.1201728117974226E+00  -0.8604476666902248E+00   0.3151234253024808E+00   0.4004085909580111E+00   0.5092427103021401E+00   0.5050465071620747E+00   0.6968499749641376E+00   0.1736879073161562E-01   0.8035080910787521E+00  -0.5950403958383842E+00   0.2707852313749162E-02   0.2685539380933598E-02   0.3705437071299705E-02  -0.3650972081245679E-03   0.3426403659064901E-02  -0.3481161817793153E-02   0.1024820969178526E-03
  -0.2646982662927811E+00   0.1711554006999937E+00  -0.1123883805289363E+00  -0.8229505222709511E+00   0.3451119687288567E+00   0.4512761537396603E+00   0.5671177848453938E+00   0.4520438974192563E+00   0.6885010769185933E+00   0.3361333077846615E-01   0.8225290534966540E+00  -0.5677288966997152E+00   0.3359864248664302E-02   0.2678114089086248E-02   0.4078994197186551E-02  -0.4047455217021934E-03   0.3513729157286205E-02  -0.3425209847038351E-02   0.1142502882317725E-03
  -0.2573541361288921E+00   0.1764596971636105E+00  -0.1038462679471882E+00  -0.7911052009506790E+00   0.3608979863187249E+00   0.4938675981473932E+00   0.6097924058074474E+00   0.4019375469229516E+00   0.6830808372316746E+00   0.4801856774572683E-01   0.8415455138283666E+00  -0.5380477351564632E+00   0.3984265915224661E-02   0.2626182374530599E-02   0.4463118384561631E-02  -0.4435973086818479E-03   0.3616031024947904E-02  -0.3353025101479636E-02   0.1261244645565659E-03
  -0.2487768381680155E+00   0.1816004468604047E+00  -0.9455290920130324E-01  -0.7619388750217556E+00   0.3679754914473167E+00   0.5329570230559750E+00   0.6447339445745411E+00   0.3529753096575823E+00   0.6780313941739619E+00   0.6137826524050687E-01   0.8602339614699246E+00  -0.5061919004585380E+00   0.4593032045652021E-02   0.2514567322263551E-02   0.4830240361323294E-02  -0.4811662612245748E-03   0.3731211918928744E-02  -0.3264078985886747E-02   0.1377034175446642E-03
  -0.2389996163284452E+00   0.1864596070624476E+00  -0.8455136296601905E-01  -0.7347997042535012E+00   0.3679580197265210E+00   0.5698037296718094E+00   0.6742652566358008E+00   0.3049420608877919E+00   0.6725895503168063E+00   0.7372759539565152E-01   0.8784174606759837E+00  -0.4721726447569064E+00   0.5184189793918277E-02   0.2344592879779353E-02   0.5171305873960901E-02  -0.5169268670307189E-03   0.3857093896754843E-02  -0.3157379019263783E-02   0.1488785612390634E-03
  -0.2280651472050010E+00   0.1909270665665589E+00  -0.7389405387491388E-01  -0.7100313339325864E+00   0.3612457747036980E+00   0.6044476777129987E+00   0.6990297294871759E+00   0.2580651820728885E+00   0.6669031407144312E+00   0.8492904171717439E-01   0.8960490232461682E+00  -0.4357559016382800E+00   0.5750279329525952E-02   0.2122866624331900E-02   0.5486003217144264E-02  -0.5504949861103517E-03   0.3991269505001845E-02  -0.3032020803903170E-02   0.1596137621526768E-03
  -0.2160301470484022E+00   0.1949050059277860E+00  -0.6263432325278052E-01  -0.6878571259202397E+00   0.3482668259428872E+00   0.6368381209290271E+00   0.7196064651959666E+00   0.2124075788900825E+00   0.6610972361749966E+00   0.9496899267083710E-01   0.9130132739329260E+00  -0.3967211263007889E+00   0.6284720827072821E-02   0.1855072736895273E-02   0.5773727404989090E-02  -0.5816468433676308E-03   0.4131122396509528E-02  -0.2887425783982416E-02   0.1698513156009805E-03
  -0.2029387543638302E+00   0.1982968141929833E+00  -0.5086874886284430E-01  -0.6644120369022833E+00   0.3318334044963377E+00   0.6696590452459585E+00   0.7400542812240682E+00   0.1670813182474825E+00   0.6514625806096703E+00   0.1042895299696315E+00   0.9284236235431826E+00  -0.3565855706358013E+00   0.6806671857499204E-02   0.1536735528301976E-02   0.5991846984947131E-02  -0.6099522384129044E-03   0.4273702764932726E-02  -0.2722903484056341E-02   0.1793571091192650E-03
  -0.1888187463713425E+00   0.2010153991713283E+00  -0.3874341978456122E-01  -0.6396332996845515E+00   0.3118298686056695E+00   0.7025890512810625E+00   0.7603993198244171E+00   0.1228820201013503E+00   0.6377247709995081E+00   0.1125260696248492E+00   0.9421582362751929E+00  -0.3157146519780186E+00   0.7313336134988399E-02   0.1181849450043022E-02   0.6133482093335958E-02  -0.6347420357058070E-03   0.4415607307786375E-02  -0.2537643286779625E-02   0.1881212919416962E-03
  -0.1737321781722136E+00   0.2030078365412421E+00  -0.2636679252391330E-01  -0.6179894139556816E+00   0.2860216409625437E+00   0.7323118906175203E+00   0.7771015656077910E+00   0.8103567941837959E-01   0.6241365038123645E+00   0.1191731554026886E+00   0.9547904689314276E+00  -0.2723470570229671E+00   0.7773232064140524E-02   0.8105879198707991E-03   0.6243145167311958E-02  -0.6557672660233230E-03   0.4553487736889954E-02  -0.2331866087261238E-02   0.1962381021772218E-03
  -0.1577597912238372E+00   0.2042443271348609E+00  -0.1383060539940874E-01  -0.5968759545554668E+00   0.2562130388128074E+00   0.7603249131889650E+00   0.7926055135177659E+00   0.4117165881128056E-01   0.6083431551780345E+00   0.1245616105176029E+00   0.9657431197026641E+00  -0.2276502403517875E+00   0.8199154884235949E-02   0.4259026737479799E-03   0.6293041957192602E-02  -0.6729039245871454E-03   0.4684114353165222E-02  -0.2106693226932484E-02   0.2035570319296652E-03
  -0.1409716457871828E+00   0.2047085716447126E+00  -0.1255692734968490E-02  -0.5761575812185171E+00   0.2227450736656705E+00   0.7864013439472894E+00   0.8071485190976248E+00   0.3603165708678703E-02   0.5903374334356469E+00   0.1286612207424563E+00   0.9748700679344663E+00  -0.1818643475849791E+00   0.8588990552418380E-02   0.3834183610376685E-04   0.6281870707247645E-02  -0.6859157498209228E-03   0.4804253292074123E-02  -0.1863322493108959E-02   0.2100199127283167E-03
  -0.1234387467380419E+00   0.2044058640193479E+00   0.1123086729013329E-01  -0.5552396751227107E+00   0.1861293177175055E+00   0.8105953245952278E+00   0.8212405520713437E+00  -0.3131557619609530E-01   0.5697221167561086E+00   0.1314262485319480E+00   0.9820260748949197E+00  -0.1354692932855863E+00   0.8943908496722525E-02  -0.3410494614684914E-03   0.6204689317854139E-02  -0.6945560958373717E-03   0.4910814371599799E-02  -0.1603379133822953E-02   0.2155699401466334E-03
  -0.1052345221703023E+00   0.2033636072046099E+00   0.2350233682323177E-01  -0.5342945008922527E+00   0.1465968618462713E+00   0.8324894872688325E+00   0.8348016398672630E+00  -0.6321264240952758E-01   0.5469098498971596E+00   0.1327991279761546E+00   0.9871745144281382E+00  -0.8860513344238291E-01   0.9260316071017134E-02  -0.7012073532695548E-03   0.6066780215244334E-02  -0.6985596867597893E-03   0.5000972915171854E-02  -0.1328981989133383E-02   0.2201625623807402E-03
