TITLE = "PROPAN_10_T0"
 VARIABLES="X","Y","Z","S/C","R","POT","CP","CPN","VX","VY","VZ"
ZONE T = "Blade   1 T=0", I=  80 J=  40 F=POINT
   0.2766566925993824E+00   0.1452094558067836E+00   0.1444332803637716E+00   0.9963186382664478E+00   0.2048090782468934E+00   0.2238025176969286E-01   0.5255645744845077E+00   0.7431472112692875E+00   0.1790196746093592E+00  -0.1417166369966899E+00   0.1258560209504529E+00
   0.2727045943279002E+00   0.1481242916767682E+00   0.1414335871918461E+00   0.9877506511965126E+00   0.2048029916058304E+00   0.2291854149847473E-01   0.4224034165767485E+00   0.5972671554462697E+00   0.1972625851237791E+00  -0.1525371169014458E+00   0.1434208295548660E+00
   0.2676581037104387E+00   0.1517593789489364E+00   0.1375145668140790E+00   0.9768065402904511E+00   0.2047954227638662E+00   0.2337879186769144E-01   0.3116732929014229E+00   0.4406881799312150E+00   0.2156251645211270E+00  -0.1607823208628710E+00   0.1620683020912355E+00
   0.2615256025058074E+00   0.1560106946050228E+00   0.1326585779491507E+00   0.9635396856163454E+00   0.2047868041027854E+00   0.2375889889943068E-01   0.2278773789398562E+00   0.3221976190897431E+00   0.2297707666302290E+00  -0.1628152049940017E+00   0.1769462587029536E+00
   0.2543002134756127E+00   0.1607369073947830E+00   0.1268763781817098E+00   0.9480147344767312E+00   0.2047778521699729E+00   0.2404001266841310E-01   0.1574188999849964E+00   0.2225701249672805E+00   0.2431997256255710E+00  -0.1606683295839839E+00   0.1890599513406169E+00
   0.2459830226381219E+00   0.1657898692641613E+00   0.1201825551262447E+00   0.9303073969446963E+00   0.2047684724446138E+00   0.2422388544456989E-01   0.1013393864184010E+00   0.1432770466491263E+00   0.2544514062081587E+00  -0.1554940401282897E+00   0.1995254278472868E+00
   0.2365988751825891E+00   0.1710336749384114E+00   0.1125772677757253E+00   0.9105039852499043E+00   0.2047587829197701E+00   0.2431043191511615E-01   0.5429714196857675E-01   0.7676500639247413E-01   0.2641661597405254E+00  -0.1482043692042368E+00   0.2090959744037260E+00
   0.2261739673163505E+00   0.1763232793376417E+00   0.1040788009338517E+00   0.8887009283558139E+00   0.2047493483267001E+00   0.2429544319625153E-01   0.1378750891885426E-01   0.1949217998821881E-01   0.2733252997540409E+00  -0.1387527702295770E+00   0.2175073741332744E+00
   0.2147347354013497E+00   0.1815080610323355E+00   0.9472818466975405E-01   0.8650044214539495E+00   0.2047403360125822E+00   0.2418588840826832E-01  -0.1894722018768679E-01  -0.2678606507632949E-01   0.2815514049279433E+00  -0.1273046469615916E+00   0.2246689072760695E+00
   0.2023229456980375E+00   0.1864489429903521E+00   0.8456851319316451E-01   0.8395299411653608E+00   0.2047316335252616E+00   0.2399351216337306E-01  -0.4525111581942650E-01  -0.6397081826803949E-01   0.2885873006295409E+00  -0.1143516934131294E+00   0.2309954210858975E+00
