TITLE = "PROPAN_70_T0"
VARIABLES="S/C","r/R","POT","CP","CPN"
ZONE T="BLADE r/R= 0.250", I=  80 F=POINT
   0.9963132581371299E+00   0.2500000000000000E+00   0.1591051136573978E-01   0.5313210285758702E+00   0.5880985071494993E+00
   0.9877442235044607E+00   0.2500000000000000E+00   0.1655340108366875E-01   0.4541059680801055E+00   0.5025913427543786E+00
   0.9767987620090234E+00   0.2500000000000000E+00   0.1720168962013744E-01   0.3705037109172952E+00   0.4100173079910078E+00
   0.9635302876859899E+00   0.2500000000000000E+00   0.1784468917383599E-01   0.3060199869128833E+00   0.3386225399413057E+00
   0.9480035347316940E+00   0.2500000000000000E+00   0.1846016930316578E-01   0.2527152941379497E+00   0.2796063123448619E+00
   0.9302942185378316E+00   0.2500000000000000E+00   0.1904267642222262E-01   0.2107833817231728E+00   0.2331840657095979E+00
   0.9104886827728487E+00   0.2500000000000000E+00   0.1959118388093010E-01   0.1764636930293809E+00   0.1951919167129983E+00
   0.8886834556995484E+00   0.2500000000000000E+00   0.2009907443231107E-01   0.1481039084601533E+00   0.1638032758989524E+00
   0.8649848029227440E+00   0.2500000000000000E+00   0.2056921263443715E-01   0.1267791331490514E+00   0.1402128661283211E+00
   0.8395082451264738E+00   0.2500000000000000E+00   0.2101016252377217E-01   0.1114481451105248E+00   0.1232605708970001E+00
   0.8123779835817670E+00   0.2500000000000000E+00   0.2142861756518982E-01   0.9967787854669775E-01   0.1102527544718665E+00
   0.7837264057113552E+00   0.2500000000000000E+00   0.2182538034116242E-01   0.8280767943225741E-01   0.9159103012243255E-01
   0.7536927781336764E+00   0.2500000000000000E+00   0.2215340570604726E-01   0.6050180427100892E-01   0.6690629701382807E-01
   0.7224232971371172E+00   0.2500000000000000E+00   0.2240029491558191E-01   0.3877360813379789E-01   0.4286157824170213E-01
   0.6900701862426599E+00   0.2500000000000000E+00   0.2256343330075176E-01   0.1885660994452985E-01   0.2082461353055528E-01
   0.6567909920661618E+00   0.2500000000000000E+00   0.2264314264033133E-01  -0.2864539693072013E-03  -0.3537206358540074E-03
   0.6227476380677438E+00   0.2500000000000000E+00   0.2263319388997155E-01  -0.1815032324675470E-01  -0.2011454116652065E-01
   0.5881059626103556E+00   0.2500000000000000E+00   0.2253662699211887E-01  -0.3405060639867207E-01  -0.3769753419217126E-01
   0.5530346866285583E+00   0.2500000000000000E+00   0.2235686372981816E-01  -0.4851327669434238E-01  -0.5368642282971038E-01
   0.5177046411461946E+00   0.2500000000000000E+00   0.2209527546969996E-01  -0.6197488218284649E-01  -0.6856458715509318E-01
   0.4822879500126500E+00   0.2500000000000000E+00   0.2175361732450469E-01  -0.7506193739272717E-01  -0.8302502412386634E-01
   0.4469570878416186E+00   0.2500000000000000E+00   0.2133041801955250E-01  -0.8602971243786325E-01  -0.9513865174696566E-01
   0.4118842834131183E+00   0.2500000000000000E+00   0.2083761267866316E-01  -0.9074564941791093E-01  -0.1003310100572034E+00
   0.3772408744532979E+00   0.2500000000000000E+00   0.2030809659278320E-01  -0.9517858791241415E-01  -0.1052094737306087E+00
   0.3431953435098329E+00   0.2500000000000000E+00   0.1973349742620457E-01  -0.1005889741528630E+00  -0.1111710844783342E+00
   0.3099136713239791E+00   0.2500000000000000E+00   0.1911754938858589E-01  -0.1055209778858548E+00  -0.1166032794816876E+00
   0.2775580817113529E+00   0.2500000000000000E+00   0.1846701673153815E-01  -0.1097125090612185E+00  -0.1212185187610671E+00
   0.2462862702820428E+00   0.2500000000000000E+00   0.1778909888451249E-01  -0.1133067052018034E+00  -0.1251745327189188E+00
   0.2162506344469138E+00   0.2500000000000000E+00   0.1708982779672794E-01  -0.1167909772057776E+00  -0.1290098274676192E+00
   0.1875974744811207E+00   0.2500000000000000E+00   0.1637137271946610E-01  -0.1133017341403214E+00  -0.1251320518073362E+00
   0.1604666594876369E+00   0.2500000000000000E+00   0.1566714287532359E-01  -0.1041322431755134E+00  -0.1149673592880377E+00
   0.1349903407228398E+00   0.2500000000000000E+00   0.1499339300335830E-01  -0.9360829879122359E-01  -0.1033033647403326E+00
   0.1112925683244968E+00   0.2500000000000000E+00   0.1435113892787851E-01  -0.7975084763562111E-01  -0.8795098247707632E-01
   0.8948882053057479E-01   0.2500000000000000E+00   0.1374819597206501E-01  -0.5835459028851051E-01  -0.6425669870940785E-01
   0.6968535068234431E-01   0.2500000000000000E+00   0.1319767389971042E-01  -0.2646513293091754E-01  -0.2895062544653400E-01
   0.5197861349283403E-01   0.2500000000000000E+00   0.1271345417861691E-01   0.1468782236015942E-01   0.1660874908885485E-01
   0.3645480579942681E-01   0.2500000000000000E+00   0.1229075925091175E-01   0.7497021660151570E-01   0.8334398727338507E-01
