TITLE = "PROPAN_60"
VARIABLES="r/R","POTW","POT(1)","POT(N)","CP(1)","CP(N)","DELTACP"
ZONE T="BLADE WAKE T=0", I=    40 F=POINT
   0.2048128391434165E+00   0.6084826956119824E-01   0.1695158022124966E-01   0.7749180508688758E-01   0.6223751595712300E+00   0.6223752175986960E+00   0.5802746594341102E-07
   0.2151749671421523E+00   0.6133664406297511E-01   0.1654397166978516E-01   0.7781712742509925E-01   0.6024454967261862E+00   0.6024455181510022E+00   0.2142481603240043E-07
   0.2269726146632658E+00   0.6255460206246917E-01   0.1589699566086333E-01   0.7836072689056678E-01   0.5798932176327561E+00   0.5798932375292257E+00   0.1989646958300284E-07
   0.2401617556880984E+00   0.6420960744895576E-01   0.1501007144326575E-01   0.7909663216173161E-01   0.5604019479832041E+00   0.5604019703396141E+00   0.2235641005654543E-07
   0.2546931695107404E+00   0.6624590674852272E-01   0.1390483527707089E-01   0.7999530495054975E-01   0.5432730016919810E+00   0.5432730263070379E+00   0.2461505688167165E-07
   0.2705126266493637E+00   0.6860401572084043E-01   0.1260694709698835E-01   0.8102431069045196E-01   0.5280640634166105E+00   0.5280640889076808E+00   0.2549107025462405E-07
   0.2875610923014236E+00   0.7119860475091318E-01   0.1115299570575763E-01   0.8214458103103806E-01   0.5150878805634149E+00   0.5150879057463952E+00   0.2518298025666610E-07
   0.3057749747119642E+00   0.7395921384993320E-01   0.9580412549136968E-02   0.8331581604938283E-01   0.5025394982782708E+00   0.5025395222943855E+00   0.2401611465252529E-07
   0.3250863420568154E+00   0.7680142180790366E-01   0.7923367246178427E-02   0.8449405472414742E-01   0.4897721834574951E+00   0.4897722053934400E+00   0.2193594494936946E-07
   0.3454230556828391E+00   0.7966294628728149E-01   0.6214956741188793E-02   0.8564351060520785E-01   0.4756368686701958E+00   0.4756368883462846E+00   0.1967608875830251E-07
   0.3667091842208376E+00   0.8247865775089579E-01   0.4489597513794279E-02   0.8673645467357131E-01   0.4598365664749532E+00   0.4598365837778814E+00   0.1730292820134594E-07
   0.3888652322469829E+00   0.8520419170268327E-01   0.2778419082249186E-02   0.8775387783226168E-01   0.4420456097250306E+00   0.4420456246485995E+00   0.1492356893617597E-07
   0.4118088701600833E+00   0.8777349200735456E-01   0.1108188516024882E-02   0.8866604686153004E-01   0.4232507199852580E+00   0.4232507325966255E+00   0.1261136756136594E-07
   0.4354545328767246E+00   0.9014668859425981E-01  -0.5084161624960137E-03   0.8944055375669385E-01   0.4035445702884072E+00   0.4035445807470597E+00   0.1045865244408972E-07
   0.4597134859568212E+00   0.9228535085542777E-01  -0.2048433223736621E-02   0.9005935492117326E-01   0.3825874713574888E+00   0.3825874800968813E+00   0.8739392487466802E-08
   0.4844950611996440E+00   0.9416322322702325E-01  -0.3485893124717051E-02   0.9051709010129388E-01   0.3612427052808932E+00   0.3612427125951230E+00   0.7314229832910968E-08
   0.5097074840476715E+00   0.9573169167368556E-01  -0.4799518087623047E-02   0.9079623817313665E-01   0.3396324735922616E+00   0.3396324795942181E+00   0.6001956487367011E-08
   0.5352571241218925E+00   0.9697312855117030E-01  -0.5989125881330516E-02   0.9087257803067397E-01   0.3183913625263320E+00   0.3183913674298305E+00   0.4903498440622656E-08
   0.5610471126201393E+00   0.9786458080260371E-01  -0.7041969452762518E-02   0.9073539757772837E-01   0.2968832022341205E+00   0.2968832062853038E+00   0.4051183333242392E-08
   0.5869809754364589E+00   0.9838143098743690E-01  -0.7930711130352812E-02   0.9039249567674928E-01   0.2753311278086685E+00   0.2753311311049771E+00   0.3296308614952892E-08
   0.6129637459686037E+00   0.9851715135692296E-01  -0.8645097191600046E-02   0.8984058703872908E-01   0.2546790568673893E+00   0.2546790594885350E+00   0.2621145689385429E-08
   0.6388987283450527E+00   0.9825216978827719E-01  -0.9187980528177512E-02   0.8906176923387264E-01   0.2347700693528111E+00   0.2347700713201137E+00   0.1967302598604448E-08
   0.6646871313275695E+00   0.9757561484019313E-01  -0.9551977498137599E-02   0.8805017442066562E-01   0.2152236610527522E+00   0.2152236624349566E+00   0.1382204378730378E-08
   0.6902327529163932E+00   0.9647521146970299E-01  -0.9718844768687354E-02   0.8681309943837202E-01   0.1960437372325419E+00   0.1960437379709084E+00   0.7383665345805923E-09
   0.7154443461935365E+00   0.9494877974433401E-01  -0.9690357028472986E-02   0.8534651765924661E-01   0.1781379653845231E+00   0.1781379654220051E+00   0.3748201748976498E-10
   0.7402251928652315E+00   0.9299013016131071E-01  -0.9470314281978675E-02   0.8363503340687620E-01   0.1606595437343970E+00   0.1606595430783835E+00  -0.6560135212829721E-09
   0.7644799309582166E+00   0.9057496403473429E-01  -0.9039915765289772E-02   0.8167913223134286E-01   0.1428161473492005E+00   0.1428161458768588E+00  -0.1472341693009582E-08
   0.7881183573694712E+00   0.8768815772629053E-01  -0.8376825366986149E-02   0.7949073699885684E-01   0.1247271200619006E+00   0.1247271171466893E+00  -0.2915211308462951E-08
   0.8110624030428958E+00   0.8437382593899224E-01  -0.7496524879432974E-02   0.7707900432596078E-01   0.1089412815540156E+00   0.1089412772630675E+00  -0.4290948096841163E-08
   0.8332211065256458E+00   0.8060333233051258E-01  -0.6408194688573795E-02   0.7441453942805017E-01   0.9353558794670368E-01   0.9353558228241464E-01  -0.5664289037810022E-08
   0.8545008786911299E+00   0.7633132262287312E-01  -0.5089848882798716E-02   0.7148994220495737E-01   0.7502879795075923E-01   0.7502878981240087E-01  -0.8138358362219655E-08
   0.8748241073006338E+00   0.7157824159368838E-01  -0.3525269675779283E-02   0.6833144042052536E-01   0.5434763839170710E-01   0.5434762601337063E-01  -0.1237833646694497E-07
   0.8941172735058878E+00   0.6636558332929025E-01  -0.1720760018939044E-02   0.6495413097101883E-01   0.3182991718994475E-01   0.3182989653465378E-01  -0.2065529097067254E-07
   0.9123227623349655E+00   0.6077102725090931E-01   0.2950488306624614E-03   0.6137928147241504E-01   0.1222520840228591E-01   0.1222517853960714E-01  -0.2986267877251592E-07
   0.9293504124276653E+00   0.5468826145469893E-01   0.2525530510673564E-02   0.5754915550937394E-01  -0.1511742317471637E-01  -0.1511747230228852E-01  -0.4912757214231567E-07
   0.9451392474869750E+00   0.4819469558650070E-01   0.4930706078291215E-02   0.5347412132514962E-01  -0.5045377035510001E-01  -0.5045386039911867E-01  -0.9004401865797540E-07
   0.9596503845195019E+00   0.4138296101789506E-01   0.7472183983786860E-02   0.4917807622223487E-01  -0.8270601940296915E-01  -0.8270614629325723E-01  -0.1268902880824374E-06
   0.9727548672667836E+00   0.3404227158062072E-01   0.1012954953249137E-01   0.4448575446743487E-01  -0.1599325558425291E+00  -0.1599327396198073E+00  -0.1837772782564695E-06
   0.9844363089224356E+00   0.2652053508989629E-01   0.1272800943230496E-01   0.3945781643270475E-01  -0.1999572107418380E+00  -0.1999541406561691E+00   0.3070085668938072E-05
   0.9932865131000854E+00   0.1899542989643731E-01   0.1439843245607663E-01   0.3341850400217137E-01  -0.1838817824533159E+00  -0.1832884245225505E+00   0.5933579307653980E-03
