TITLE = "PROPAN_50"
VARIABLES="X0" "Y0" "Z0" "POT" "SOURCE" "VT1" "VT2" "VTT1" "VTT2" "CP" "CPN"
ZONE T="BLADE T=0" F=POINT, I=    80 J=    40
   0.2766566925993824E+00   0.1452094558067836E+00   0.1444332803637716E+00   0.1561286172724409E-01  -0.2524664191999142E-01   0.1107271403415428E+00  -0.3028708533487302E-01  -0.1474194022301853E+00  -0.3044223994561164E-01   0.6631955677245952E+00   0.4403604726294499E+00
   0.2727045943279002E+00   0.1481242916767682E+00   0.1414335871918461E+00   0.1621071561529503E-01  -0.2476063809207565E-01   0.9705611321421662E-01  -0.2855814271619349E-01  -0.1611327081270595E+00  -0.2849019451411651E-01   0.6019975410934114E+00   0.3997102976257288E+00
   0.2676581037104387E+00   0.1517593789489364E+00   0.1375145668140790E+00   0.1686002708233979E-01  -0.2492498358589981E-01   0.8491547347299470E-01  -0.2529515833302590E-01  -0.1732512894374168E+00  -0.2493624717810773E-01   0.5445642889856560E+00   0.3615594889798766E+00
   0.2615256025058074E+00   0.1560106946050228E+00   0.1326585779491507E+00   0.1757932188247630E-01  -0.2628645097550010E-01   0.7782190341720484E-01  -0.2333770326990156E-01  -0.1802020713513269E+00  -0.2257482387066067E-01   0.5096859873699771E+00   0.3383845373751686E+00
   0.2543002134756127E+00   0.1607369073947830E+00   0.1268763781817098E+00   0.1835209507541325E-01  -0.2942644519256440E-01   0.7189285805380650E-01  -0.2295568703433825E-01  -0.1857822375956369E+00  -0.2157944021383996E-01   0.4799510226115306E+00   0.3186258928627187E+00
   0.2459830226381219E+00   0.1657898692641613E+00   0.1201825551262447E+00   0.1916824267702364E-01  -0.3259080766133327E-01   0.6696670278672481E-01  -0.2362209102949279E-01  -0.1903142871042372E+00  -0.2144156022399969E-01   0.4546678919635438E+00   0.3018239003701593E+00
   0.2365988751825891E+00   0.1710336749384114E+00   0.1125772677757253E+00   0.2001904693804157E-01  -0.3551964859995763E-01   0.6260682764353273E-01  -0.2499052787955394E-01  -0.1942682320798153E+00  -0.2182614028763996E-01   0.4317790561185845E+00   0.2866126080860618E+00
   0.2261739673163505E+00   0.1763232793376417E+00   0.1040788009338517E+00   0.2089238979229775E-01  -0.3878377561445653E-01   0.5865826732296466E-01  -0.2702659080704921E-01  -0.1977186217039691E+00  -0.2263329218851807E-01   0.4111019609720721E+00   0.2728715878861087E+00
   0.2147347354013497E+00   0.1815080610323355E+00   0.9472818466975404E-01   0.2178117946320615E-01  -0.4214906875182509E-01   0.5530465879084499E-01  -0.2927687484084565E-01  -0.2005039487005915E+00  -0.2341910753788519E-01   0.3940378597247295E+00   0.2615308280671965E+00
   0.2023229456980375E+00   0.1864489429903521E+00   0.8456851319316451E-01   0.2268351067523641E-01  -0.4518055612160385E-01   0.5253981370703544E-01  -0.3175898326611338E-01  -0.2027017155666249E+00  -0.2428792182263419E-01   0.3802114751715149E+00   0.2523406075341942E+00
   0.1889962254003510E+00   0.1910191792381502E+00   0.7364295147245702E-01   0.2359742793713780E-01  -0.4777065709984305E-01   0.5010674045480312E-01  -0.3425776076875730E-01  -0.2046010378082079E+00  -0.2510248570212594E-01   0.3680768240307001E+00   0.2442745603498108E+00
   0.1748313157721908E+00   0.1951044016254321E+00   0.6198722141113409E-01   0.2451661555226287E-01  -0.4945926670353343E-01   0.4721479564884972E-01  -0.3687850598911475E-01  -0.2071030030614800E+00  -0.2616975915504218E-01   0.3519107406579332E+00   0.2335338775224462E+00
