 TITLE="PROPELLER"
 VARIABLES= "X" "Y" "Z" 
 ZONE T="BLADE   1" F=POINT, I=  41 J=  22
  -0.1185657126335375E+00   0.4157178078589682E+00  -0.1447376811489809E+00
  -0.1148351680347858E+00   0.4232002837369170E+00  -0.1211272552336713E+00
  -0.1084224725572822E+00   0.4300167991076491E+00  -0.9410549718619940E-01
  -0.9934757636924341E-01   0.4354581474024637E+00  -0.6439327586219086E-01
  -0.8719017828946389E-01   0.4389440846234743E+00  -0.3314185706188378E-01
  -0.7252370387748427E-01   0.4401920851757654E+00  -0.1104655630412010E-02
  -0.5564566454800713E-01   0.4391194726903616E+00   0.3073077967752916E-01
  -0.3706609543614055E-01   0.4358798160723518E+00   0.6147420642987426E-01
  -0.1737246208529812E-01   0.4308278404394894E+00   0.9031978752021032E-01
   0.3012535594835011E-02   0.4245065114854196E+00   0.1164667927863107E+00
   0.2375576822555451E-01   0.4176039006535025E+00   0.1392022782659454E+00
   0.4411220637736911E-01   0.4107908652807315E+00   0.1581807735388785E+00
   0.6330385908871347E-01   0.4046826212156241E+00   0.1732116283668672E+00
   0.8026818796529453E-01   0.3997224453069079E+00   0.1843698967654863E+00
   0.9377074398419191E-01   0.3961542498441534E+00   0.1919169154761147E+00
   0.1064106587527591E+00   0.3949877716853400E+00   0.1943063363210263E+00
   0.1114738678127968E+00   0.3947919489907077E+00   0.1947039011616574E+00
   0.1153803924929587E+00   0.4348660117240847E+00   0.2120176053027091E+00
   0.1164795668872371E+00   0.4366155704393156E+00   0.2083908749467167E+00
   0.1176039725441701E+00   0.4411800102088821E+00   0.1985449865979942E+00
   0.1130346022720366E+00   0.4469007331425312E+00   0.1853095999342053E+00
   0.1053071950192107E+00   0.4537989168713420E+00   0.1677094396791783E+00
   0.9476600695509865E-01   0.4612579893896953E+00   0.1459485537279585E+00
   0.8159483445517868E-01   0.4685567053512705E+00   0.1204762506947727E+00
   0.6630681165943281E-01   0.4750165375536694E+00   0.9175621047989331E-01
   0.4939856103827448E-01   0.4800077959976129E+00   0.6043532818328320E-01
   0.3143165927264200E-01   0.4830275162315635E+00   0.2728244260094187E-01
   0.1348286935096417E-01   0.4837454623550853E+00  -0.7088071809161730E-02
  -0.4290420817997579E-02   0.4820129054167307E+00  -0.4151472176022488E-01
  -0.2131684941851516E-01   0.4779403900122763E+00  -0.7505262624332511E-01
