TITLE = "PROPAN_70"
VARIABLES="r/R","POTW","POT(1)","POT(N)","CP(1)","CP(N)","DELTACP"
ZONE T="BLADE WAKE T=0", I=    40 F=POINT
   0.4354545328767246E+00   0.7442740067542014E-01   0.2691091787991965E-02   0.7696283448712751E-01   0.3790414320998398E+00   0.3790414397301779E+00   0.7630338083597366E-08
   0.4597134859568212E+00   0.7622905499510517E-01   0.1288396706340107E-02   0.7737984718047639E-01   0.3582629081900759E+00   0.3582629145478738E+00   0.6357797843747903E-08
   0.4844950611996440E+00   0.7781975116080915E-01  -0.3004871515668841E-04   0.7766545166420474E-01   0.3375089648727882E+00   0.3375089702028410E+00   0.5330052843532940E-08
   0.5097074840476715E+00   0.7915393518185442E-01  -0.1244539069286770E-02   0.7780522805625174E-01   0.3166926515252981E+00   0.3166926558989147E+00   0.4373616580011230E-08
   0.5352571241218925E+00   0.8021919882878038E-01  -0.2356546933407583E-02   0.7777832017450610E-01   0.2964357480695490E+00   0.2964357516450009E+00   0.3575451823500941E-08
   0.5610471126201393E+00   0.8099559880778184E-01  -0.3354861489828258E-02   0.7757586628799561E-01   0.2760729037585882E+00   0.2760729067160624E+00   0.2957474209974720E-08
   0.5869809754364589E+00   0.8146288474828464E-01  -0.4214252278279158E-02   0.7720698271566559E-01   0.2557812666084967E+00   0.2557812690192093E+00   0.2410712574008045E-08
   0.6129637459686037E+00   0.8161559178212513E-01  -0.4925613174289177E-02   0.7666954488552058E-01   0.2364491160572428E+00   0.2364491179823838E+00   0.1925140991065888E-08
   0.6388987283450527E+00   0.8143662342842233E-01  -0.5492503721670379E-02   0.7594665573462493E-01   0.2179353371177725E+00   0.2179353385746861E+00   0.1456913562014606E-08
   0.6646871313275695E+00   0.8091503912322331E-01  -0.5907985126635563E-02   0.7503252782425048E-01   0.1998036644070998E+00   0.1998036654482731E+00   0.1041173286475683E-08
   0.6902327529163932E+00   0.8003938790611254E-01  -0.6154664442853249E-02   0.7393409093323108E-01   0.1820766738025826E+00   0.1820766743858993E+00   0.5833167004976048E-09
   0.7154443461935365E+00   0.7880685530528909E-01  -0.6234527054566244E-02   0.7264665107402567E-01   0.1656270300230522E+00   0.1656270301081626E+00   0.8511041871273051E-10
   0.7402251928652315E+00   0.7721019311812669E-01  -0.6151857363835423E-02   0.7115422478748548E-01   0.1496326549824671E+00   0.1496326545737688E+00  -0.4086983529383303E-09
   0.7644799309582166E+00   0.7522578413945852E-01  -0.5888402305025585E-02   0.6945653193220870E-01   0.1333662671416624E+00   0.1333662661619585E+00  -0.9797039568493204E-09
   0.7881183573694712E+00   0.7283836174402934E-01  -0.5422077820752770E-02   0.6756416491279199E-01   0.1170209116858121E+00   0.1170209096780269E+00  -0.2007785160351716E-08
   0.8110624030428958E+00   0.7008379528267662E-01  -0.4766866222881211E-02   0.6548298113922382E-01   0.1028826517707458E+00   0.1028826487822524E+00  -0.2988493411071325E-08
   0.8332211065256458E+00   0.6693793215702844E-01  -0.3933997046416321E-02   0.6318440507255418E-01   0.8917682225570518E-01   0.8917681830421337E-01  -0.3951491814313535E-08
   0.8545008786911299E+00   0.6336068080192436E-01  -0.2903025517243491E-02   0.6066229045553270E-01   0.7288662852256833E-01   0.7288662286787329E-01  -0.5654695045542724E-08
   0.8748241073006338E+00   0.5936725161787657E-01  -0.1656661747227326E-02   0.5794089970544233E-01   0.5487899946829217E-01   0.5487899099894124E-01  -0.8469350928907993E-08
   0.8941172735058878E+00   0.5497647727805628E-01  -0.2002236592867848E-03   0.5503356420721498E-01   0.3572936883080301E-01   0.3572935496137150E-01  -0.1386943150605280E-07
   0.9123227623349655E+00   0.5025727751070037E-01   0.1438356621491937E-02   0.5195796419038540E-01   0.1924791406065537E-01   0.1924789473447420E-01  -0.1932618116928797E-07
   0.9293504124276653E+00   0.4512244813864370E-01   0.3258062963914038E-02   0.4866356632171618E-01  -0.2943753985032937E-02  -0.2943785336029167E-02  -0.3135099623050724E-07
   0.9451392474869750E+00   0.3963904314616985E-01   0.5222063325479220E-02   0.4515904948983762E-01  -0.3096397537555305E-01  -0.3096403818651286E-01  -0.6281095981178209E-07
   0.9596503845195019E+00   0.3389775409251853E-01   0.7289063356313317E-02   0.4146724389240711E-01  -0.5662020998886801E-01  -0.5662035321017102E-01  -0.1432213030116980E-06
   0.9727548672667836E+00   0.2772152834383124E-01   0.9431504936406578E-02   0.3743582604256734E-01  -0.1163096641912277E+00  -0.1163112300186941E+00  -0.1565827466437630E-05
   0.9844363089224356E+00   0.2148090869294912E-01   0.1146026475982737E-01   0.3314082698059642E-01  -0.1499375218016002E+00  -0.1499415225882496E+00  -0.4000786649333010E-05
   0.9932865131000854E+00   0.1554146021944083E-01   0.1250875517848323E-01   0.2807773156961235E-01  -0.1296265197918914E+00  -0.1290117186641077E+00   0.6148011277836984E-03
