TITLE = "PROPAN_83"
VARIABLES="X0" "Y0" "Z0" "POT" "SOURCE" "VT1" "VT2" "VTT1" "VTT2" "CP" "CPN"
ZONE T="BLADE T=0" F=POINT, I=    80 J=    40
   0.2766566925993824E+00   0.1452094558067836E+00   0.1444332803637716E+00   0.2009704843071316E-01   0.5172073304502740E-01   0.1083557498380489E+00  -0.1833840207053106E-01  -0.2226688448444757E+00  -0.1802724729319983E-01   0.5554091477464409E+00   0.6153305259389518E+00
   0.2727045943279002E+00   0.1481242916767682E+00   0.1414335871918461E+00   0.2065543046263615E-01   0.5234381933315581E-01   0.8570911724557888E-01  -0.1690151039147419E-01  -0.2452138665720424E+00  -0.1705489212517484E-01   0.4617304884077412E+00   0.5115338036855106E+00
   0.2676581037104387E+00   0.1517593789489364E+00   0.1375145668140790E+00   0.2117917718409405E-01   0.5212312809391748E-01   0.6410760252725967E-01  -0.1445389816115610E-01  -0.2668446839166990E+00  -0.1521783313864083E-01   0.3635662213694975E+00   0.4027701881715670E+00
   0.2615256025058074E+00   0.1560106946050228E+00   0.1326585779491507E+00   0.2167301200076760E-01   0.5034798066685616E-01   0.4966592805030051E-01  -0.1234352533974487E-01  -0.2815533140595186E+00  -0.1382150707088981E-01   0.2920440699445306E+00   0.3235255060889834E+00
   0.2543002134756127E+00   0.1607369073947830E+00   0.1268763781817098E+00   0.2211881078433308E-01   0.4625229297649119E-01   0.3849003990197347E-01  -0.1101888349956055E-01  -0.2933165125094794E+00  -0.1320078794018744E-01   0.2319215389607032E+00   0.2569135622681661E+00
   0.2459830226381219E+00   0.1657898692641613E+00   0.1201825551262447E+00   0.2251432026297727E-01   0.4207269516221211E-01   0.2993615259831038E-01  -0.1020185805325397E-01  -0.3024155150911272E+00  -0.1303724330677574E-01   0.1836372343695515E+00   0.2034191457492460E+00
   0.2365988751825891E+00   0.1710336749384114E+00   0.1125772677757253E+00   0.2285653948387190E-01   0.3813631930730019E-01   0.2289921694140662E-01  -0.9785567341450961E-02  -0.3099156599759941E+00  -0.1320504556637023E-01   0.1426487186190110E+00   0.1580096469158102E+00
   0.2261739673163505E+00   0.1763232793376417E+00   0.1040788009338517E+00   0.2313859756484828E-01   0.3369371032074788E-01   0.1701706997839015E-01  -0.9712683162214559E-02  -0.3162665059000176E+00  -0.1355226271336030E-01   0.1071015180352792E+00   0.1186305116625787E+00
   0.2147347354013497E+00   0.1815080610323355E+00   0.9472818466975404E-01   0.2336275661776115E-01   0.2904046248184791E-01   0.1239182164513217E-01  -0.9765785787550687E-02  -0.3213212810787884E+00  -0.1382492315373687E-01   0.7828758072136000E-01   0.8671203293120149E-01
   0.2023229456980375E+00   0.1864489429903521E+00   0.8456851319316451E-01   0.2353619898756665E-01   0.2474748506771320E-01   0.8728746384958212E-02  -0.9897332975354429E-02  -0.3253241268431125E+00  -0.1401272277632403E-01   0.5514626843403820E-01   0.6107856653477272E-01
